	Artemisia coerulescens	Absinthium grandiflorum,Absinthium nitens,Absinthium sericeum,Artemisia borealis ledebouri,Artemisia coerulescens,Artemisia commutata pallasiana,Artemisia grandiflorum,Artemisia holosericea,Artemisia holosericea grandiflora,Artemisia holosericea parviflora,Artemisia nitens,Artemisia sericea gmeliniana,Artemisia sericea grandiflora,Artemisia sericea ledebouriana,Artemisia sericea nitens,Artemisia sericea pallasiana,Artemisia sericea parviflora,Artemisia sericea parviflora
	Artemisia coerulescens	Absinthium grandiflorum,Absinthium nitens,Absinthium sericeum,Artemisia borealis ledebouri,Artemisia coerulescens,Artemisia commutata pallasiana,Artemisia grandiflorum,Artemisia holosericea,Artemisia holosericea grandiflora,Artemisia holosericea parviflora,Artemisia nitens,Artemisia sericea gmeliniana,Artemisia sericea grandiflora,Artemisia sericea ledebouriana,Artemisia sericea nitens,Artemisia sericea pallasiana,Artemisia sericea parviflora,Artemisia sericea parviflora
	Artemisia densiflora	Artemisia caerulescens densiflora,Artemisia caerulescens densiflora,Artemisia caerulescens densiflora,Artemisia densiflora,Artemisia gallica densiflora
	Artemisia deserti	Artemisia deserti
	Artemisia diffusa	Artemisia diffusa
	Artemisia dracunculus	Absinthium cernuum,Artemisia aromatica,Artemisia cernua,Artemisia crithmifolia,Artemisia desertorum macrocephala,Artemisia dracunculiformis,Artemisia dracunculina,Artemisia dracunculoides,Artemisia dracunculoides dracunculina,Artemisia dracunculus inodora,Artemisia dracunculus minor,Artemisia glauca dracunculina,Artemisia glauca megacephala,Artemisia inodora,Artemisia nutans,Artemisia nuttalliana,Artemisia redowskyi,Draconia dracunculiformis,Draconia dracunculus,Oligosporus condimentarius,Oligosporus crithmifolius,Oligosporus dracunculiformis,Oligosporus dracunculinus,Oligosporus dracunculoides,Oligosporus dracunculus,Oligosporus dracunculus dracunculinus,Oligosporus nuttallianus
	Artemisia ferganensis	Artemisia ferganensis
	Artemisia fragrans	Artemisia fragrans,Artemisia fragrans erivanica,Artemisia fragrans phyllostachys,Artemisia lercheana,Artemisia oliveriana,Artemisia pendula,Artemisia taurica,Seriphidium fragrans erivanicum,Seriphidium fragrans phyllostachys
	Artemisia gallica	Artemisia acetica,Artemisia anglica,Artemisia brevifolia,Artemisia compacta,Artemisia contra,Artemisia cyna,Artemisia dioscoridis,Artemisia gallica,Artemisia humilis,Artemisia laricifolia,Artemisia lercheana,Artemisia lerchii,Artemisia maritima,Artemisia maritima dahurica,Artemisia messerschmidii,Artemisia nutans,Artemisia pallasii,Artemisia palmata,Artemisia pulchella,Artemisia salina,Artemisia salina,Artemisia seriphium,Seriphidium maritimum palmatum,Seriphidium maritimum salinum
	Artemisia gmelinii	Artemisia abrotanoides,Artemisia annua,Artemisia baicalensis,Artemisia gmelinii,Artemisia gmelinii discolor,Artemisia gmelinii intermedia,Artemisia gmelinii intermedia,Artemisia gmelinii iwayomogi,Artemisia gmelinii latiloba,Artemisia gmelinii legitima,Artemisia gmelinii manshurica,Artemisia gmelinii minor,Artemisia iwayomogi,Artemisia messerschmidiana laxiflora,Artemisia messerschmidiana viridis,Artemisia millefoliata,Artemisia racemifera,Artemisia sacarorum manshurica,Artemisia sacrorum,Artemisia sacrorum freyniana,Artemisia sacrorum intermedia,Artemisia sacrorum intermedia,Artemisia sacrorum intermedia,Artemisia sacrorum iwayomogi,Artemisia sacrorum laciniiformis,Artemisia sacrorum latiloba,Artemisia sacrorum laxiflora,Artemisia sacrorum laxiflora,Artemisia sacrorum mandshurica,Artemisia sacrorum minor,Artemisia sacrorum minor,Artemisia sacrorum santolinifolia,Artemisia sacrorum vestita,Artemisia sacrorum vestita,Artemisia sacrorum wallichiana,Artemisia tanacetifolia,Artemisia vestita discolor,Artemisia vestita viridis
	Artemisia gypsacea	Artemisia gypsacea
	Artemisia herba-alba	Artemisia aragonensis,Artemisia billardieriana,Artemisia herba-alba,Artemisia herba-alba communis,Artemisia herba-alba desertii,Artemisia lippii,Artemisia lippii,Artemisia ontina,Oligosporus lippii,Seriphidium herba-alba
	Artemisia incana	Artanacetum fasciculatum,Artemisia fasciculata,Artemisia tifliensis,Tanacetum fasciculatum,Tanacetum incanum,Tanacetum orientale
	Artemisia kermanensis	Artemisia kermanensis,Seriphidium kermanense
	Artemisia khorassanica	Artemisia herba-alba densiflora,Artemisia khorassanica,Artemisia maracandica,Artemisia oliveriana,Artemisia serotina,Artemisia sogdiana,Seriphidium khorassanicum,Seriphidium khorassanicum,Seriphidium serotinum,Seriphidium serotinum maracandicum,Seriphidium sogdianum
	Artemisia kopetdaghensis	Artemisia codringtonii,Artemisia kopetdaghensis,Turaniphytum kopetdaghense
	Artemisia lobelii	Absinthium camphoratum,Absinthium corymbosum,Absinthium saxatile,Artemisia achilleifolia,Artemisia alba biasolettiana,Artemisia biasolettiana,Artemisia campestris,Artemisia camphorata,Artemisia camphorata nevadensis,Artemisia cinerea,Artemisia columnae,Artemisia corymbosa,Artemisia garganica,Artemisia incanescens,Artemisia intermedia,Artemisia lobelii,Artemisia nevadensis,Artemisia rupestris,Artemisia saxatilis,Artemisia saxatilis,Artemisia suavis,Artemisia subcanescens,Artemisia willdenowii
	Artemisia maritima	Artemisia acetica,Artemisia anglica,Artemisia brevifolia,Artemisia compacta,Artemisia contra,Artemisia cyna,Artemisia dioscoridis,Artemisia gallica,Artemisia humilis,Artemisia laricifolia,Artemisia lercheana,Artemisia lerchii,Artemisia maritima,Artemisia maritima dahurica,Artemisia messerschmidii,Artemisia nutans,Artemisia pallasii,Artemisia palmata,Artemisia pulchella,Artemisia salina,Artemisia salina,Artemisia seriphium,Seriphidium maritimum palmatum,Seriphidium maritimum salinum
	Artemisia myriantha	Artemisia burmanica,Artemisia burmanica latifolia,Artemisia dolichocephala,Artemisia dolichocephala yunnanensis,Artemisia dubia acuminata,Artemisia dubia intermedia,Artemisia dubia legitima,Artemisia dubia longeracemulosa,Artemisia dubia myriantha,Artemisia pleiocephala yunnanensis,Artemisia vulgaris myriantha,Artemisia yunnanensis
	Artemisia nilagirica	Artemisia nilagirica lobulata,Artemisia nilagirica septemtrionalis,Artemisia vulgaris nilagirica
	Artemisia nilagirica	Artemisia nilagirica lobulata,Artemisia nilagirica septemtrionalis,Artemisia vulgaris nilagirica
	Artemisia persica	Artemisia togusbulakensis
	Artemisia roxburghiana	Artemisia brunnea,Artemisia dubia jacquemontiana,Artemisia grata,Artemisia hypoleuca,Artemisia indica exilis,Artemisia neosinensis,Artemisia roxburghiana acutiloba,Artemisia roxburghiana divaricata,Artemisia roxburghiana kansuensis,Artemisia roxburghiana orientalis,Artemisia strongylocephala phyllobotrys,Artemisia strongylocephala sinensis
	Artemisia santolina	Artemisia lobulifolia,Artemisia santolina,Artemisia santolina deserta,Artemisia santolina simplicifolia,Seriphidium lobulifolium,Seriphidium santolinum desertum,Seriphidium santolinum simplicifolium
	Artemisia scoparia	Artemisia capillaris acaulis,Artemisia capillaris arbuscula,Artemisia capillaris glabra,Artemisia capillaris grandiflora,Artemisia capillaris sachaliensis,Artemisia capillaris sericea,Artemisia capillaris sericea,Artemisia capillaris simplex,Artemisia hallaisanensis,Artemisia hallaisanensis formosana,Artemisia hallaisanensis parvula,Artemisia hallaisanensis philippinensis,Artemisia hallaisanensis swatowiana,Artemisia mollissima,Artemisia sachalinensis,Artemisia scoparia,Draconia capillaris,Oligosporus capillaris
	Artemisia sieberi	Artemisia glomerata,Artemisia glomerulata,Artemisia herba-alba laxiflora,Artemisia inculta,Artemisia inculta laxiflora,Artemisia sieberi,Seriphidium incultum
	Artemisia splendens	Absinthium pedunculare,Absinthium splendens,Artemisia lasiocline,Artemisia mutellina,Artemisia peduncularis,Artemisia pedunculata,Artemisia rupestris
	Artemisia stelleriana	Artemisia chinensis,Artemisia stelleriana sachalinemsis,Artemisia stelleriana vesiculosa
	Artemisia subdigitata	Artemisia cannabina,Artemisia desertorum jacquemontiana,Artemisia dracunculus pinnata,Artemisia dracunculus subdigitata,Artemisia dubia jacquemontiana,Artemisia jacquemontiana,Artemisia royleana,Artemisia subdigitata,Artemisia subdigitata falciloba,Artemisia subdigitata intermedia,Artemisia wulingschanensis,Oligosporus jacquemontianus
	Artemisia verlotiorum	Artemisia dubia,Artemisia dubia intermedia,Artemisia dubia legitima,Artemisia dubia macrostachya,Artemisia dubia pauciflora,Artemisia dubia pseudolavendulifolia,Artemisia dubia puberula,Artemisia selegensis,Artemisia verlotorum glabrescens,Artemisia verlotorum lobata,Artemisia verlotorum rigida
	Artemisia verlotiorum	Artemisia dubia,Artemisia dubia intermedia,Artemisia dubia legitima,Artemisia dubia macrostachya,Artemisia dubia pauciflora,Artemisia dubia pseudolavendulifolia,Artemisia dubia puberula,Artemisia selegensis,Artemisia verlotorum glabrescens,Artemisia verlotorum lobata,Artemisia verlotorum rigida
	Artemisia vulgaris	Artemisia leucophylla,Artemisia mongolica gracilis,Artemisia mongolica krascheninnikovii,Artemisia mongolica leucophylla,Artemisia mongolica orientalis,Artemisia mongolica tenuifolia,Artemisia mongolica tomentosa,Artemisia obscura,Artemisia obscura congesta,Artemisia obscura regina,Artemisia obscura tenuifolia,Artemisia rubripes gracilis,Artemisia venusta tomentosa,Artemisia vulgaris coarctica,Artemisia vulgaris leucophylla,Artemisia vulgaris mongolica,Artemisia vulgaris mongolica,Artemisia vulgaris tenuifolia
	Artemisia wallichiana	Absinthium moxa,Artemisia asiatica,Artemisia dubia communis,Artemisia dubia compacta,Artemisia dubia congesta,Artemisia dubia gracilis,Artemisia dubia grata,Artemisia dubia leptostachya,Artemisia dubia multiflora,Artemisia dubia orientalis,Artemisia dubia septentrionalis,Artemisia grata,Artemisia indica heyneana,Artemisia indica multiflora,Artemisia indica nepalensis,Artemisia indica orientalis,Artemisia leptophylla,Artemisia leptostachya,Artemisia longiflora,Artemisia myriantha,Artemisia nilagirica lobata,Artemisia pleiocephala grandis,Artemisia princeps orientalis,Artemisia vulgaris indica,Artemisia vulgaris vulgatissima,Artemisia wallichiana
	Astartea leptophylla	Astartea corniculata,Astartea endlicheriana,Astartea fascicularis brachyphylla,Astartea leptophylla,Astartea muricata,Astartea scoparia,Baeckea fascicularis,Leptospermum dubium,Melaleuca fascicularis
	Astrodaucus orientalis	Caucalis orientalis,Caucalis pulcherrima,Daucus pulcherrimus,Platyspermum orientale,Platyspermum pulcherrimum
	Astrodaucus persicus	Daucus atropatanus,Daucus persicus
	Astydamia latifolia	Astydamia canariensis,Astydamia ifniensis,Astydamia latifolia,Bupleurum canariense,Buprestis latifolia,Crithmum latifolium,Heracleum canariense,Laserpitium crithminum,Levisticum latifolium,Levisticum latifolium canariense,Levisticum latifolium ifniense,Tenoria canariensis
	Athamanta sicula	Athamanta cretensis,Bubon garganicus,Libanotis sicula,Libanotis sicula,Tinguarra sicula
	Athrotaxis cupressoides	Cunninghamia cupressoides
	Athrotaxis selaginoides	Athrotaxis gunneana,Cunninghamia selaginoides
	Austrocedrus chilensis	Libocedrus chilensis,Thuja andina,Thuja chilensis,Thuja chilensis
	Baccharis articulata	Baccharis diptera,Cacalia sessilis,Conyza articulata,Molina articulata,Pingraea articulata
	Baccharis articulata	Baccharis diptera,Cacalia sessilis,Conyza articulata,Molina articulata,Pingraea articulata
	Baccharis coridifolia	Baccharis montevidensis,Eupatorium montevidense,Lanugothamnus montevidensis
	Baccharis halimifolia	Baccharis halimifolia,Baccharis ivifolia,Conyza ivifolia,Conyza scabrida,Erigeron dentatus,Erigeron ivifolius,Fimbrillaria baccharoides,Marsea ivifolia
	Baccharis magellanica	Baccharis magellanica subviscosa,Baccharis tricuneata magellanica,Conyza magellanica
	Baccharis obovata	Baccharis foliosa,Baccharis obovata umbelliformis,Baccharis umbelliformis,Baccharis umbelliformis frigida
	Baccharis racemosa	Baccharis arguta,Baccharis eupatorioides,Baccharis fastigiata,Baccharis laxiflora,Baccharis racemosa eupatorioides,Baccharis racemosa eupatorioides,Molina racemosa,Neomolina racemosa
	Baccharis salicifolia	Baccharis emoryi,Baccharis salicifolia
	Baccharis spartioides	Baccharis sarophora,Baccharis spartioides,Heterothalamus spartioides,Psila spartioides
	Baccharis tenella	Baccharis tenella,Heterothalamus tenellus,Psila tenella
	Baccharis tricuneata	Baccharis microphylla,Baccharis microphylla incarum,Baccharis microphylla linearifolia,Baccharis microphylla pulverulenta,Baccharis tolimensis,Baccharis variifolia,Brickellia microphylla,Conyza tricuneata,Erigeron tricuneatum
	Backhousia myrtifolia	Backhousia australis,Backhousia riparia
	Bauhinia ungulata	Bauhinia benthamiana,Bauhinia cavanillei,Bauhinia galpinii ungulata,Bauhinia inermis,Bauhinia macrostachya,Bauhinia unguiculata,Cansenia ungulata,Pauletia inermis,Pauletia ungulata
	Bidens alba	Acocotli quauhuahuacensis,Bidens abortiva,Bidens bonplandii,Bidens brachycarpa,Bidens caucalidea,Bidens daucifolia,Bidens deamii,Bidens exaristata,Bidens inermis,Bidens odorata chilpancingensis,Bidens odorata oaxacensis,Bidens odorata rosea,Bidens oxyodonta,Bidens pilosa albus,Bidens pilosa brachycarpa,Bidens pilosa humilis,Bidens rosea,Coreopsis alba,Coreopsis ferulifolia odoratissima,Coreopsis odoratissima,Cosmos pilosus,Cosmos tenellus
	Bidens cernua	Bidens cernua dentata,Bidens cernua elliptica,Bidens cernua minima,Bidens cernua radiata,Bidens cusickii,Bidens dentata,Bidens elliptica,Bidens elliptica integra,Bidens elliptica minima,Bidens elliptica oligodonta,Bidens filamentosa,Bidens glaucescens,Bidens gracilenta,Bidens macounii,Bidens minima,Bidens prionophylla,Bidens quadriaristata dentata,Coreopsis bidens
	Bidens pilosa	Bidens abadiae,Bidens abadiae pilosoides,Bidens arenaria,Bidens barrancae,Bidens bimucronatus,Bidens californica,Bidens caracasana,Bidens hirsuta,Bidens hispida,Bidens leucantha pilosa,Bidens monophyllus,Bidens montaubani,Bidens odorata,Bidens odorata calcicola,Bidens odorata calcicola,Bidens orendainae,Bidens pilosa bimucronatus,Bidens pilosa calcicola,Bidens pilosa discoidea,Bidens pilosa discoidea,Bidens pilosa dubia,Bidens pilosa indivisa,Bidens pilosa indivisa,Bidens pilosa odorata,Bidens pilosa subbiternata,Bidens reflexa,Bidens rosea calcicola,Bidens striata,Bidens taquetii,Bidens tripartita,Ceratocephalus pilosus,Coreopsis coronata,Coreopsis corymbifolia,Coreopsis leucanthema,Kerneria dubia,Kerneria pilosa,Kerneria pilosa discoidea,Kerneria tetragona
	Bidens sulphurea	Bidens artemisiifolia,Bidens artemisiifolia sulphurea,Bidens sulphurea,Coreopsis artemisiifolia,Cosmea sulphurea,Cosmos artemisiifolius,Cosmos aurantiaca,Cosmos gracilis,Cosmos sulphureus exaristatus,Cosmos sulphureus hirsuticaulis
	Bidens tripartita	Bidens abadiae,Bidens abadiae pilosoides,Bidens arenaria,Bidens barrancae,Bidens bimucronatus,Bidens californica,Bidens caracasana,Bidens hirsuta,Bidens hispida,Bidens leucantha pilosa,Bidens monophyllus,Bidens montaubani,Bidens odorata,Bidens odorata calcicola,Bidens odorata calcicola,Bidens orendainae,Bidens pilosa bimucronatus,Bidens pilosa calcicola,Bidens pilosa discoidea,Bidens pilosa discoidea,Bidens pilosa dubia,Bidens pilosa indivisa,Bidens pilosa indivisa,Bidens pilosa odorata,Bidens pilosa subbiternata,Bidens reflexa,Bidens rosea calcicola,Bidens striata,Bidens taquetii,Bidens tripartita,Ceratocephalus pilosus,Coreopsis coronata,Coreopsis corymbifolia,Coreopsis leucanthema,Kerneria dubia,Kerneria pilosa,Kerneria pilosa discoidea,Kerneria tetragona
	Bifora radians	Anidrum radians,Coriandrum radians,Coriandrum testiculatum
	Biota orientalis	Biota orientalis,Platycladus chengii,Platycladus stricta,Thuja acuta,Thuja chengii,Thuja decora,Thuja orientalis,Thuja orientalis argyi
	Bixa orellana	Bixa acuminata,Bixa americana,Bixa katangensis,Bixa odorata,Bixa orellana leiocarpa,Bixa orellana leiocarpa,Bixa orleana,Bixa purpurea,Bixa tinctoria,Orellana americana,Orellana americana leiocarpa,Orellana orellana
	Blepharocalyx salicifolius	Aulomyrcia mugiensis,Blepharocalyx acuminatissimus,Blepharocalyx acuminatus,Blepharocalyx acuminatus adamantium,Blepharocalyx affinis,Blepharocalyx amarus,Blepharocalyx angustifolius,Blepharocalyx angustissimus,Blepharocalyx apiculatus,Blepharocalyx apiculatus rubellus,Blepharocalyx apiculatus strictus,Blepharocalyx brunneus,Blepharocalyx canescens,Blepharocalyx cisplatensis,Blepharocalyx cuspidatus,Blepharocalyx depauperatus,Blepharocalyx deserti,Blepharocalyx giganteus,Blepharocalyx giganteus montanus,Blepharocalyx lanceolatus,Blepharocalyx lanceolatus arborescens,Blepharocalyx lanceolatus frutescens,Blepharocalyx longipes,Blepharocalyx minutiflorus,Blepharocalyx montana,Blepharocalyx mugiensis,Blepharocalyx myrcianthoides,Blepharocalyx parvifolius,Blepharocalyx picrocarpus,Blepharocalyx pilosus,Blepharocalyx ramosissimus,Blepharocalyx ramosissimus latifolius,Blepharocalyx ramosissimus nanus,Blepharocalyx ramosissimus nanus,Blepharocalyx ramosissimus obovatus,Blepharocalyx salicifolius longipes,Blepharocalyx salicifolius tweediei,Blepharocalyx serra,Blepharocalyx sessilifolius,Blepharocalyx sessilifolius pauciflorus,Blepharocalyx sessilifolius pluriflorus,Blepharocalyx strictus,Blepharocalyx suaveolens,Blepharocalyx suaveolens abrupticulmeus,Blepharocalyx suaveolens cuneatus,Blepharocalyx suaveolens umbilicatus,Blepharocalyx tweediei,Blepharocalyx tweediei longipes,Blepharocalyx tweediei septentrionalis,Blepharocalyx umbilicata,Blepharocalyx umbilicata mugiensis,Blepharocalyx umbilicata paranaensis,Blepharocalyx umbilicatus,Blepharocalyx umbilicatus mugiensis,Blepharocalyx umbilicatus paranaensis,Blepharocalyx villosus,Blepharocalyx villosus triflorus,Blepharocalyx villosus uniflorus,Blepharocalyx widgrenii,Eugenia acuminatissima,Eugenia adamantium,Eugenia decumbens,Eugenia depauperata,Eugenia deserti,Eugenia ipehuensis,Eugenia piedadensis,Eugenia salicifolia,Eugenia suaveolens,Eugenia tweediei,Heteromyrtus umbilicata,Myrcia mugiensis,Myrcianthes cisplatensis angustifolia,Myrcianthes cisplatensis brevipedunculata,Myrciaria angustifolia,Myrciaria brevipedunculata,Myrciaria deserti,Myrciaria dichotoma,Myrciaria piedadensis,Myrtus amara,Myrtus angustifolia,Myrtus angustissima,Myrtus apiculata,Myrtus apiculata microphylla,Myrtus brunnea,Myrtus dumosa,Myrtus lanceolata,Myrtus longipes,Myrtus reinhardtiana,Myrtus salicifolia,Myrtus stricta,Myrtus umbilicata,Myrtus widgrenii,Pseudomyrcianthes adamantium
	Blepharocalyx tweediei	Aulomyrcia mugiensis,Blepharocalyx acuminatissimus,Blepharocalyx acuminatus,Blepharocalyx acuminatus adamantium,Blepharocalyx affinis,Blepharocalyx amarus,Blepharocalyx angustifolius,Blepharocalyx angustissimus,Blepharocalyx apiculatus,Blepharocalyx apiculatus rubellus,Blepharocalyx apiculatus strictus,Blepharocalyx brunneus,Blepharocalyx canescens,Blepharocalyx cisplatensis,Blepharocalyx cuspidatus,Blepharocalyx depauperatus,Blepharocalyx deserti,Blepharocalyx giganteus,Blepharocalyx giganteus montanus,Blepharocalyx lanceolatus,Blepharocalyx lanceolatus arborescens,Blepharocalyx lanceolatus frutescens,Blepharocalyx longipes,Blepharocalyx minutiflorus,Blepharocalyx montana,Blepharocalyx mugiensis,Blepharocalyx myrcianthoides,Blepharocalyx parvifolius,Blepharocalyx picrocarpus,Blepharocalyx pilosus,Blepharocalyx ramosissimus,Blepharocalyx ramosissimus latifolius,Blepharocalyx ramosissimus nanus,Blepharocalyx ramosissimus nanus,Blepharocalyx ramosissimus obovatus,Blepharocalyx salicifolius longipes,Blepharocalyx salicifolius tweediei,Blepharocalyx serra,Blepharocalyx sessilifolius,Blepharocalyx sessilifolius pauciflorus,Blepharocalyx sessilifolius pluriflorus,Blepharocalyx strictus,Blepharocalyx suaveolens,Blepharocalyx suaveolens abrupticulmeus,Blepharocalyx suaveolens cuneatus,Blepharocalyx suaveolens umbilicatus,Blepharocalyx tweediei,Blepharocalyx tweediei longipes,Blepharocalyx tweediei septentrionalis,Blepharocalyx umbilicata,Blepharocalyx umbilicata mugiensis,Blepharocalyx umbilicata paranaensis,Blepharocalyx umbilicatus,Blepharocalyx umbilicatus mugiensis,Blepharocalyx umbilicatus paranaensis,Blepharocalyx villosus,Blepharocalyx villosus triflorus,Blepharocalyx villosus uniflorus,Blepharocalyx widgrenii,Eugenia acuminatissima,Eugenia adamantium,Eugenia decumbens,Eugenia depauperata,Eugenia deserti,Eugenia ipehuensis,Eugenia piedadensis,Eugenia salicifolia,Eugenia suaveolens,Eugenia tweediei,Heteromyrtus umbilicata,Myrcia mugiensis,Myrcianthes cisplatensis angustifolia,Myrcianthes cisplatensis brevipedunculata,Myrciaria angustifolia,Myrciaria brevipedunculata,Myrciaria deserti,Myrciaria dichotoma,Myrciaria piedadensis,Myrtus amara,Myrtus angustifolia,Myrtus angustissima,Myrtus apiculata,Myrtus apiculata microphylla,Myrtus brunnea,Myrtus dumosa,Myrtus lanceolata,Myrtus longipes,Myrtus reinhardtiana,Myrtus salicifolia,Myrtus stricta,Myrtus umbilicata,Myrtus widgrenii,Pseudomyrcianthes adamantium
	Bocageopsis multiflora	Bocagea multiflora,Bocageopsis multiflora angustifolia,Guatteria multiflora,Bocagea multiflora,Bocageopsis multiflora angustifolia,Guatteria multiflora
