pid	synonyms
1038	Mentha parviflora
1038	Mentha pedroi
1038	Mentha pellita
1038	Mentha persica
1038	Mentha petitrix
1038	Mentha phaeocoma
1038	Mentha planitiensis
1038	Mentha procera
1038	Mentha psiloclada
1038	Mentha ratisbonensis
1038	Mentha recta
1038	Mentha reflexifolia
1038	Mentha reflexifolia serrulata
1038	Mentha retinervis
1038	Mentha rigens
1038	Mentha rocheliana
1038	Mentha rotundifolia
1038	Mentha rotundifolia maritima
1038	Mentha rozaliae
1038	Mentha sapida
1038	Mentha sedunensis
1038	Mentha seriata
1038	Mentha serotina
1038	Mentha serratula
1038	Mentha serrulata
1038	Mentha sphaerostachya
1038	Mentha spicata microphylla
1038	Mentha stenantha
1038	Mentha stenanthelmia
1038	Mentha stenoclada
1038	Mentha stenostachya
1038	Mentha stenotricha
1038	Mentha suavis
1038	Mentha suavissima
1038	Mentha subincana
1038	Mentha subintegrifolia
1038	Mentha subviridis
1038	Mentha sylvestris
1038	Mentha sylvestris alpigena
1038	Mentha sylvestris angustifolia
1038	Mentha sylvestris arctifrons
1038	Mentha sylvestris brevifrons
1038	Mentha sylvestris candicans
1038	Mentha sylvestris canescens
1038	Mentha sylvestris canescens
1038	Mentha sylvestris compacta
1038	Mentha sylvestris crispa
1038	Mentha sylvestris diffusa
1038	Mentha sylvestris discolor
1038	Mentha sylvestris flaccida
1038	Mentha sylvestris floribunda
1038	Mentha sylvestris grandis
1038	Mentha sylvestris hybrida
1038	Mentha sylvestris iberica
1038	Mentha sylvestris incana
1038	Mentha sylvestris lancifolia
1038	Mentha sylvestris lavandulacea
1038	Mentha sylvestris major
1038	Mentha sylvestris marisensis
1038	Mentha sylvestris microcephala
1038	Mentha sylvestris microphylla
1038	Mentha sylvestris minor
1038	Mentha sylvestris mollis
1038	Mentha sylvestris mollissima
1038	Mentha sylvestris mollissima
1038	Mentha sylvestris nouletiana
1038	Mentha sylvestris pahinensis
1038	Mentha sylvestris pallescens
1038	Mentha sylvestris pellita
1038	Mentha sylvestris procurrens
1038	Mentha sylvestris serotina
1038	Mentha sylvestris simplex
1038	Mentha sylvestris sordida
1038	Mentha sylvestris subintegra
1038	Mentha sylvestris teydae
1038	Mentha sylvestris thaumasia
1038	Mentha sylvestris tomentosa
1038	Mentha sylvestris wierzbickiana
1038	Mentha syriaca
1038	Mentha syrmiensis
1038	Mentha szamosiana
1038	Mentha szenezyana
1038	Mentha szilyana
1038	Mentha taphrophila
1038	Mentha tenorei
1038	Mentha thaumasia
1038	Mentha tomentosa
1038	Mentha transmota
1038	Mentha transsilvanica
1038	Mentha uliginosa
1038	Mentha ulotricha
1038	Mentha vallesiaca
1038	Mentha veroniciformis
1038	Mentha villosa nouletiana
1038	Mentha villosa sapida
1038	Mentha villosa tenorei
1038	Mentha viridescens
1038	Mentha viridis candicans
1038	Mentha viridis canescens
1038	Mentha viridis minutodonta
1038	Mentha viridis nouletiana
1038	Mentha weinerniana
1038	Mentha wierzbickiana
1038	Mentha wierzbickiana holubyana
1038	Mentha wierzbickiana lintiae
1038	Mentha wierzbickiana richteri
1038	Mentha wierzbickiana stenantha
1038	Mentha wierzbickiana subcrispa
1038	Mentha wirzbickiana
1038	Mentha wondracekii
1039	Mentha acroceraia
1039	Mentha acuminata
1039	Mentha aepycaulos
1039	Mentha aequifrons
1039	Mentha albida
1039	Mentha albida
1039	Mentha alpigena
1039	Mentha ambigua
1039	Mentha aquatica gracilis
1039	Mentha bacsensis
1039	Mentha baldensis
1039	Mentha balsamiflora
1039	Mentha bezdanensis
1039	Mentha brachyclada
1039	Mentha brassoensis
1039	Mentha brevidentata
1039	Mentha brevispicata
1039	Mentha brittingeri
1039	Mentha caerulescens
1039	Mentha candicans
1039	Mentha candicans angustifolia
1039	Mentha candicans leptostachya
1039	Mentha candicans ramosa
1039	Mentha canescens
1039	Mentha cardiophyllos
1039	Mentha castellana
1039	Mentha caucasica
1039	Mentha caucasica
1039	Mentha chaunanthera
1039	Mentha chrysostomi
1039	Mentha coerulescens
1039	Mentha collivaga
1039	Mentha cordata
1039	Mentha cretica
1039	Mentha crispa
1039	Mentha cuspidata
1039	Mentha danubialis
1039	Mentha danubialis
1039	Mentha decloetiana
1039	Mentha densicapilla
1039	Mentha despecta
1039	Mentha dionisiana
1039	Mentha discolor
1039	Mentha divaricata
1039	Mentha domingoi
1039	Mentha dulcissima
1039	Mentha dumetorum hispidula
1039	Mentha eisensteiniana
1039	Mentha ensidens
1039	Mentha favratii
1039	Mentha filina
1039	Mentha firmicaulis
1039	Mentha flanatica
1039	Mentha foliosa
1039	Mentha foroiulensis
1039	Mentha glaucostachya
1039	Mentha grisella
1039	Mentha grisella caucasica
1039	Mentha grisella minutiflora
1039	Mentha grisella seriata
1039	Mentha grisella syriaca
1039	Mentha halleri
1039	Mentha hapalophylla
1039	Mentha hispidula
1039	Mentha hollosyana
1039	Mentha horridula
1039	Mentha hugueninii
1039	Mentha hybrida
1039	Mentha illyrica
1039	Mentha incana
1039	Mentha incana barthiana
1039	Mentha incana litoralis
1039	Mentha ischnostachya
1039	Mentha josephi
1039	Mentha jucunda
1039	Mentha jurana
1039	Mentha kozorensis
1039	Mentha krassoensis
1039	Mentha kuncii
1039	Mentha laggeri
1039	Mentha lavandulacea
1039	Mentha lavandulifolia
1039	Mentha leioneura
1039	Mentha lepidioides
1039	Mentha lereschii
1039	Mentha leucantha
1039	Mentha ligustrina
1039	Mentha litigiosa
1039	Mentha longifolia acroceraia
1039	Mentha longifolia acuminata
1039	Mentha longifolia acutidens
1039	Mentha longifolia aequifrons
1039	Mentha longifolia alpigena
1039	Mentha longifolia ambigua
1039	Mentha longifolia angustifolia
1039	Mentha longifolia angustifrons
1039	Mentha longifolia angustissima
1039	Mentha longifolia anisodons
1039	Mentha longifolia apentiana
1039	Mentha longifolia apoxodonta
1039	Mentha longifolia argenticapilla
1039	Mentha longifolia arthrostachya
1039	Mentha longifolia bacsensis
1039	Mentha longifolia balcanica
1039	Mentha longifolia balsamiflora
1039	Mentha longifolia barthiana
1039	Mentha longifolia bojanaensis
1039	Mentha longifolia brassoensis
1039	Mentha longifolia brevifolia
1039	Mentha longifolia brevifrons
1039	Mentha longifolia bulgarica
1039	Mentha longifolia bureschiana
1039	Mentha longifolia cadrilateri
1039	Mentha longifolia campiensis
1039	Mentha longifolia campylostachya
1039	Mentha longifolia candicans
1039	Mentha longifolia candicans
1039	Mentha longifolia capitata
1039	Mentha longifolia capitulata
1039	Mentha longifolia cardibasea
1039	Mentha longifolia cardiophylla
1039	Mentha longifolia caucasica
1039	Mentha longifolia caucasica
1039	Mentha longifolia cesarea
1039	Mentha longifolia chaunanthera
1039	Mentha longifolia collivaga
1039	Mentha longifolia comata
1039	Mentha longifolia crenigena
1039	Mentha longifolia dejmerii
1039	Mentha longifolia delphinensis
1039	Mentha longifolia demissa
1039	Mentha longifolia densicapilla
1039	Mentha longifolia densicapilla
1039	Mentha longifolia diabolina
1039	Mentha longifolia diabolina
1039	Mentha longifolia discolor
1039	Mentha longifolia divaricata
1039	Mentha longifolia dobrogensis
1039	Mentha longifolia dripanoidea
1039	Mentha longifolia eclytanthea
1039	Mentha longifolia eisensteiniana
1039	Mentha longifolia ensidens
1039	Mentha longifolia erminea
1039	Mentha longifolia erminea
1039	Mentha longifolia falcatodentata
1039	Mentha longifolia favratii
1039	Mentha longifolia feleacaensis
1039	Mentha longifolia ferdinandii
1039	Mentha longifolia firmicaulis
1039	Mentha longifolia flaccida
1039	Mentha longifolia flanatica
1039	Mentha longifolia focsaniensis
1039	Mentha longifolia foroiulensis
1039	Mentha longifolia fuliginosa
1039	Mentha longifolia gibbosidens
1039	Mentha longifolia glaucostachya
1039	Mentha longifolia graciliflora
1039	Mentha longifolia gracilis
1039	Mentha longifolia grandis
1039	Mentha longifolia grinensis
1039	Mentha longifolia grisella
1039	Mentha longifolia gulekensis
1039	Mentha longifolia hapalophylla
1039	Mentha longifolia hebosa
1039	Mentha longifolia heterodons
1039	Mentha longifolia holasia
1039	Mentha longifolia hollosyana
1039	Mentha longifolia horridula
1039	Mentha longifolia hugueninii
1039	Mentha longifolia huteri
1039	Mentha longifolia incana
1039	Mentha longifolia incisifolia
1039	Mentha longifolia ingens
1039	Mentha longifolia irregularis
1039	Mentha longifolia ischnostachya
1039	Mentha longifolia javorkae
1039	Mentha longifolia jurana
1039	Mentha longifolia kozorensis
1039	Mentha longifolia laggeri
1039	Mentha longifolia lanyiana
1039	Mentha longifolia latibracteata
1039	Mentha longifolia lavandulacea
1039	Mentha longifolia lavandulacea
1039	Mentha longifolia leioneura
1039	Mentha longifolia lepidioides
1039	Mentha longifolia leptophylla
1039	Mentha longifolia leptostachya
1039	Mentha longifolia lereschii
1039	Mentha longifolia libidinosa
1039	Mentha longifolia lignosa
1039	Mentha longifolia ligustrina
1039	Mentha longifolia litoralis
1039	Mentha longifolia lonciana
1039	Mentha longifolia macedonica
1039	Mentha longifolia macilenta
1039	Mentha longifolia macrophyllos
1039	Mentha longifolia magnifrons
1039	Mentha longifolia major
1039	Mentha longifolia marisensis
1039	Mentha longifolia melesensis
1039	Mentha longifolia mesomorpha
1039	Mentha longifolia microphylla
1039	Mentha longifolia microverticillata
1039	Mentha longifolia minutiflora
1039	Mentha longifolia minutiflora
1039	Mentha longifolia modesta
1039	Mentha longifolia moldovica
1039	Mentha longifolia mollicoma
1039	Mentha longifolia mollis
1039	Mentha longifolia mollis
1039	Mentha longifolia mollissima
1039	Mentha longifolia mollissima
1039	Mentha longifolia montenegrina
1039	Mentha longifolia mosztongensis
1039	Mentha longifolia nematostachya
1039	Mentha longifolia nicolaensis
1039	Mentha longifolia niederederi
1039	Mentha longifolia norica
1039	Mentha longifolia oblongifolia
1039	Mentha longifolia oblongolanceolatifolia
1039	Mentha longifolia ochroleuca
1039	Mentha longifolia ochthegena
1039	Mentha longifolia ovatifrons
1039	Mentha longifolia pachylodes
1039	Mentha longifolia pagana
1039	Mentha longifolia pahinensis
1039	Mentha longifolia pantotricha
1039	Mentha longifolia paramecophyllon
1039	Mentha longifolia pascua
1039	Mentha longifolia paucidentata
1039	Mentha longifolia pellita
1039	Mentha longifolia pellita
1039	Mentha longifolia phaeocoma
1039	Mentha longifolia planitiensis
1039	Mentha longifolia planitiensis
1039	Mentha longifolia polystachya
1039	Mentha longifolia procera
1039	Mentha longifolia prodanii
1039	Mentha longifolia pseudoelongata
1039	Mentha longifolia pseudoulotricha
1039	Mentha longifolia pustariensis
1039	Mentha longifolia ramosissima
1039	Mentha longifolia reciaensis
1039	Mentha longifolia recta
1039	Mentha longifolia reflexifolia
1039	Mentha longifolia reticulatinervosa
1039	Mentha longifolia retinervis
1039	Mentha longifolia rocheliana
1039	Mentha longifolia romanica
1039	Mentha longifolia rotundibracteata
1039	Mentha longifolia rozaliae
1039	Mentha longifolia schneekapellae
1039	Mentha longifolia scytina
1039	Mentha longifolia sedunensis
1039	Mentha longifolia serbica
1039	Mentha longifolia seriata
1039	Mentha longifolia serrulata
1039	Mentha longifolia serrulata
1039	Mentha longifolia sordida
1039	Mentha longifolia sparsiramea
1039	Mentha longifolia splendens
1039	Mentha longifolia stenantha
1039	Mentha longifolia stenanthelmia
1039	Mentha longifolia stenostachya
1039	Mentha longifolia stenotricha
1039	Mentha longifolia striata
1039	Mentha longifolia striatula
1039	Mentha longifolia subacutidentata
1039	Mentha longifolia subalpina
1039	Mentha longifolia subamplexicaulifolia
1039	Mentha longifolia subincana
1039	Mentha longifolia subintegra
1039	Mentha longifolia subintegrifolia
1039	Mentha longifolia submissa
1039	Mentha longifolia subnemorosa
1039	Mentha longifolia subobtusa
1039	Mentha longifolia subpyramidaliformis
1039	Mentha longifolia subpyramidalis
1039	Mentha longifolia subviridiformis
1039	Mentha longifolia subviridis
1039	Mentha longifolia syriaca
1039	Mentha longifolia syriaca
1039	Mentha longifolia szabolcsensis
1039	Mentha longifolia szamosiana
1039	Mentha longifolia szenezyana
1039	Mentha longifolia szolnokensis
1039	Mentha longifolia taphrophila
1039	Mentha longifolia taurica
1039	Mentha longifolia tenuior
1039	Mentha longifolia terasia
1039	Mentha longifolia trachypriononta
1039	Mentha longifolia trachypriononta
1039	Mentha longifolia transmota
1039	Mentha longifolia ulotricha
1039	Mentha longifolia urumovii
1039	Mentha longifolia vallesiaca
1039	Mentha longifolia velutina
1039	Mentha longifolia veroniciformis
1039	Mentha longifolia villocaulis
1039	Mentha longifolia vineicola
1039	Mentha longifolia virens
1039	Mentha longifolia viridescens
1039	Mentha longifolia viridescens
1039	Mentha longifolia weinerniana
1039	Mentha longifolia wirzbickiana
1039	Mentha longifolia zernestensis
1039	Mentha longifolia zomborensis
1039	Mentha macilenta
1039	Mentha marisensis
1039	Mentha mellifluens
1039	Mentha mentita
1039	Mentha microcephala
1039	Mentha microstachya
1039	Mentha minutiflora
1039	Mentha mixta
1039	Mentha mollicoma
1039	Mentha mollis
1039	Mentha mollis leptostachya
1039	Mentha mollis retinervis
1039	Mentha mollissima
1039	Mentha mollissima bornmuelleri
1039	Mentha mollissima exserta
1039	Mentha mollissima inclusa
1039	Mentha mollissima plicata
1039	Mentha monticola
1039	Mentha monticola jurana
1039	Mentha mosztongensis
1039	Mentha nativitatis-mariae
1039	Mentha neilreichiana
1039	Mentha nematostachya
1039	Mentha nemorosa crispa
1039	Mentha nemorosa dulcissima
1039	Mentha nigrescens
1039	Mentha niliaca sapida
1039	Mentha noeana
1039	Mentha norica
1039	Mentha nouletiana
1039	Mentha oblonga
1039	Mentha omissa
1039	Mentha pachylodes
1039	Mentha pagana
1039	Mentha pallida
1039	Mentha panormitana
1039	Mentha pantotricha
1039	Mentha paramecophyllon
1039	Mentha parviflora
1039	Mentha pedroi
1039	Mentha pellita
1039	Mentha persica
1039	Mentha petitrix
1039	Mentha phaeocoma
1039	Mentha planitiensis
1039	Mentha procera
1039	Mentha psiloclada
1039	Mentha ratisbonensis
1039	Mentha recta
1039	Mentha reflexifolia
1039	Mentha reflexifolia serrulata
1039	Mentha retinervis
1039	Mentha rigens
1039	Mentha rocheliana
1039	Mentha rotundifolia
1039	Mentha rotundifolia maritima
1039	Mentha rozaliae
1039	Mentha sapida
1039	Mentha sedunensis
1039	Mentha seriata
1039	Mentha serotina
1039	Mentha serratula
1039	Mentha serrulata
1039	Mentha sphaerostachya
1039	Mentha spicata microphylla
1039	Mentha stenantha
1039	Mentha stenanthelmia
1039	Mentha stenoclada
1039	Mentha stenostachya
1039	Mentha stenotricha
1039	Mentha suavis
1039	Mentha suavissima
1039	Mentha subincana
1039	Mentha subintegrifolia
1039	Mentha subviridis
1039	Mentha sylvestris
1039	Mentha sylvestris alpigena
1039	Mentha sylvestris angustifolia
1039	Mentha sylvestris arctifrons
1039	Mentha sylvestris brevifrons
1039	Mentha sylvestris candicans
1039	Mentha sylvestris canescens
1039	Mentha sylvestris canescens
1039	Mentha sylvestris compacta
1039	Mentha sylvestris crispa
1039	Mentha sylvestris diffusa
1039	Mentha sylvestris discolor
1039	Mentha sylvestris flaccida
1039	Mentha sylvestris floribunda
1039	Mentha sylvestris grandis
1039	Mentha sylvestris hybrida
1039	Mentha sylvestris iberica
1039	Mentha sylvestris incana
1039	Mentha sylvestris lancifolia
1039	Mentha sylvestris lavandulacea
1039	Mentha sylvestris major
1039	Mentha sylvestris marisensis
1039	Mentha sylvestris microcephala
1039	Mentha sylvestris microphylla
1039	Mentha sylvestris minor
1039	Mentha sylvestris mollis
1039	Mentha sylvestris mollissima
1039	Mentha sylvestris mollissima
1039	Mentha sylvestris nouletiana
1039	Mentha sylvestris pahinensis
1039	Mentha sylvestris pallescens
1039	Mentha sylvestris pellita
1039	Mentha sylvestris procurrens
1039	Mentha sylvestris serotina
1039	Mentha sylvestris simplex
1039	Mentha sylvestris sordida
1039	Mentha sylvestris subintegra
1039	Mentha sylvestris teydae
1039	Mentha sylvestris thaumasia
1039	Mentha sylvestris tomentosa
1039	Mentha sylvestris wierzbickiana
1039	Mentha syriaca
1039	Mentha syrmiensis
1039	Mentha szamosiana
1039	Mentha szenezyana
1039	Mentha szilyana
1039	Mentha taphrophila
1039	Mentha tenorei
1039	Mentha thaumasia
1039	Mentha tomentosa
1039	Mentha transmota
1039	Mentha transsilvanica
1039	Mentha uliginosa
1039	Mentha ulotricha
1039	Mentha vallesiaca
1039	Mentha veroniciformis
1039	Mentha villosa nouletiana
1039	Mentha villosa sapida
