1397	Psidium wrightii	Psidium wrightii Krug & Urban ex Urban	Psidium wrightii		Psidium wrightii Krug & Urban ex Urban				Plantae	Tracheophyta	Magnoliopsida	Myrtales	Myrtaceae	Psidium	Psidium montanum	1397	62	1
1398	Psorothamnus scoparius	Psorothamnus scoparius Rydb.	Psorothamnus scoparius		Psorothamnus scoparius Rydb.				Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Psorothamnus	Psorothamnus scoparius	1398	37	1
1399	Pterocarya fraxinifolia	Pterocarya fraxinifolia (Poir.) K.Koch	Pterocarya fraxinifolia		Pterocarya fraxinifolia (Poir.) K.Koch				Plantae	Tracheophyta	Magnoliopsida	Fagales	Juglandaceae	Pterocarya	Pterocarya pterocarpa	1399	45	1
1400	Pteryxia terebinthina var. californica	Pteryxia terebinthina var. californica Mathias	Pteryxia terebinthina		Pteryxia terebinthina (var.) californica Mathias				Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Pteryxia	Pteryxia terebinthina	1400	11	1
1401	Pulicaria dysenterica	Pulicaria dysenterica (L.) Bernh.	Pulicaria dysenterica		Pulicaria dysenterica (L.) Bernh.				Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Pulicaria	Pulicaria dysenterica	1401	15	1
1402	Pulicaria glutinosa	Pulicaria glutinosa Jaub. & Spach	Pulicaria glutinosa		Pulicaria glutinosa Jaub. & Spach				Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Pulicaria	Pulicaria glutinosa	1402	15	1
1403	Pycnocycla aucherana	Pycnocycla aucherana Decne. ex Boiss.	Pycnocycla aucherana		Pycnocycla aucherana Decne. ex Boiss.				Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Pycnocycla	Pycnocycla aucheriana	1403	11	1
1404	Pycnocycla bashagardiana	Pycnocycla bashagardiana Mozaff.	Pycnocycla bashagardiana		Pycnocycla bashagardiana Mozaff.				Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Pycnocycla	Pycnocycla bashagardiana	1404	11	1
1405	Pycnocycla musiformis	Pycnocycla musiformis Hedge & Lamond	Pycnocycla musiformis		Pycnocycla musiformis Hedge & Lamond				Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Pycnocycla	Pycnocycla musiformis	1405	11	1
1406	Pycnocycla nodiflora	Pycnocycla nodiflora Decne. ex Boiss.	Pycnocycla nodiflora		Pycnocycla nodiflora Decne. ex Boiss.				Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Pycnocycla	Pycnocycla nodiflora	1406	11	1
1407	Pycnocycla spinosa	Pycnocycla spinosa Decne. ex Boiss.	Pycnocycla spinosa		Pycnocycla spinosa Decne. ex Boiss.				Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Pycnocycla	Pycnocycla spinosa	1407	11	1
1408	Rabdosia melissoides	Rabdosia melissoides (Benth.) H.Hara	Rabdosia melissoides		Rabdosia melissoides (Benth.) H.Hara				Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Isodon	Isodon melissoides	1408	47	1
1409	Ravensara aromatica	Ravensara aromatica Sonn.	Ravensara aromatica		Ravensara aromatica Sonn.				Plantae	Tracheophyta	Magnoliopsida	Laurales	Lauraceae	Cryptocarya	Cryptocarya agathophylla	1409	48	1
1410	Renealmia sp.	Renealmia	Renealmia spp.		Renealmia	Data Check: spp or sp?? Species Missing.			Plantae	Tracheophyta	Liliopsida	Zingiberales	Zingiberaceae	Renealmia		1410	101	1
1411	Rhabdosciadium petiolare	Rhabdosciadium petiolare Boiss. & Hausskn. ex Boiss.	Rhabdosciadium petiolare		Rhabdosciadium petiolare Boiss. & Hausskn. ex Boiss.				Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Rhabdosciadium	Rhabdosciadium petiolare	1411	11	1
1412	Rhododendron anthopogon	Rhododendron anthopogon D.Don	Rhododendron anthopogon		Rhododendron anthopogon D.Don				Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Rhododendron	Rhododendron anthopogon	1412	35	1
1413	Rhododendron lepidotum	Rhododendron lepidotum Wall.	Rhododendron lepidotum		Rhododendron lepidotum Wall.				Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Rhododendron	Rhododendron lepidotum	1413	35	1
1414	Ribes nigrum	Ribes nigrum (L.)	Ribes nigrum		Ribes nigrum (L.)				Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Grossulariaceae	Ribes	Ribes nigrum	1414	41	1
1415	Ricinus communis	Ricinus communis (L.)	Ricinus communis		Ricinus communis (L.)				Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Ricinus	Ricinus communis	1415	36	1
1416	Ridolfia segetum	Ridolfia segetum Moris	Ridolfia segetum		Ridolfia segetum Moris				Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Ridolfia	Ridolfia segetum	1416	11	1
1417	Ristantia gouldii	Ristantia gouldii Peter G.Wilson & B.Hyland	Ristantia gouldii		Ristantia gouldii Peter G.Wilson & B.Hyland				Plantae	Tracheophyta	Magnoliopsida	Myrtales	Myrtaceae	Ristantia	Ristantia gouldii	1417	62	1
1418	Ristantia pachysperma	Ristantia pachysperma (Bailey) Peter G.Wilson & J.T.Waterh.	Ristantia pachysperma		Ristantia pachysperma (Bailey) Peter G.Wilson & J.T.Waterh.				Plantae	Tracheophyta	Magnoliopsida	Myrtales	Myrtaceae	Ristantia	Ristantia pachysperma	1418	62	1
1419	Ristantia waterhousei	Ristantia waterhousei Peter G.Wilson & B.Hyland	Ristantia waterhousei		Ristantia waterhousei Peter G.Wilson & B.Hyland				Plantae	Tracheophyta	Magnoliopsida	Myrtales	Myrtaceae	Ristantia	Ristantia waterhousei	1419	62	1
1420	Rollinia mucosa	Rollinia mucosa (Jacq.) Baill.	Rollinia mucosa		Rollinia mucosa (Jacq.) Baill.				Plantae	Tracheophyta	Magnoliopsida	Magnoliales	Annonaceae	Annona	Annona mucosa	1420	9	1
1421	Rosa abyssinica	Rosa abyssinica R.Br.	Rosa abyssinica		Rosa abyssinica R.Br.				Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Rosa	Rosa abyssinica	1421	82	1
1422	Rosa bourboniana	Rosa bourbonia Roess.	Rosa bourbonia		Rosa bourbonia Roess.		Typographical error in specific epithet		Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Rosa	Rosa bourbonia	1422	82	1
1423	Rosa brunoniiÂ Lindl.	Rosa brunonii Lindl.	Rosa brunonii	YES	Rosa brunonii Lindl.				Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Rosa	Rosa brunonii	1423	82	1
1424	Rosa damascena	Rosa damascena Mill.	Rosa damascena		Rosa damascena Mill.				Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Rosa	Rosa damascena	1424	82	1
1425	Rosa foetidaÂ Herrm.	Rosa foetida Herrm.	Rosa foetida	YES	Rosa foetida Herrm.				Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Rosa	Rosa foetida	1425	82	1
1426	Rosamarinus officinalis	Rosmarinus officinalis (L.)	Rosmarinus officinalis		Rosmarinus officinalis (L.)		Typographical error in genus and duplicate entry		Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Salvia	Salvia rosmarinus	1426	47	1
1427	Rosmarinus eriocalyx	Rosmarinus eriocalyx Jord. & Fourr.	Rosmarinus eriocalyx		Rosmarinus eriocalyx Jord. & Fourr.				Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Rosmarinus	Rosmarinus eriocalyx	1427	47	1
1428	Rosmarinus officinalis	Rosmarinus officinalis (L.)	Rosmarinus officinalis		Rosmarinus officinalis (L.)		This entry is same as the next entry. The only difference is an additional "L." in the latter	DELETED: [This entry was same as the next entry. The only difference was an additional "L." in the latter]	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Salvia	Salvia rosmarinus	1428	47	1
1429	Rosmarinus officinalis L.	Rosmarinus officinalis (L.)	Rosmarinus officinalis		Rosmarinus officinalis (L.)				Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Salvia	Salvia rosmarinus	1429	47	1
1430	Rosmarinus officinalis ecotype A	Rosmarinus officinalis	Rosmarinus officinalis		Rosmarinus officinalis	Missing Detail? ecotype A			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Rosmarinus	Rosmarinus officinalis	1430	47	1
1431	Rubus ulmifolius	Rubus ulmifolius Schott	Rubus ulmifolius		Rubus ulmifolius Schott				Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Rubus	Rubus ulmifolius	1431	82	1
1432	Russowia sogdiana	Russowia sogdiana B.Fedtsch	Russowia sogdiana		Russowia sogdiana B.Fedtsch				Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Russowia	Russowia sogdiana	1432	15	1
1433	Ruta chalepensis	Ruta chalepensis (L.)	Ruta chalepensis		Ruta chalepensis (L.)				Plantae	Tracheophyta	Magnoliopsida	Sapindales	Rutaceae	Ruta	Ruta chalepensis	1433	84	1
1434	Ruta graveolens	Ruta graveolens (L.)	Ruta graveolens		Ruta graveolens (L.)				Plantae	Tracheophyta	Magnoliopsida	Sapindales	Rutaceae	Ruta	Ruta graveolens	1434	84	1
1435	Rynchosia minima	Rhynchosia minima (L.) DC.	Rhynchosia minima		Rhynchosia minima (L.) DC.	Species Missing.	Typographical error in genus		Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Rynchosia		1435	68	1
1436	Saccocalyx satureioides	Saccocalyx saturejoides Coss. & Durieu	Saccocalyx saturejoides		Saccocalyx saturejoides Coss. & Durieu		Typographical error in specific epithet		Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Saccocalyx	Saccocalyx saturejoides	1436	47	1
1437	Salvia aethiopis	Salvia aethiopis (L.)	Salvia aethiopis		Salvia aethiopis (L.)				Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Salvia	Salvia aethiopis	1437	47	1
1438	Salvia amplexicaulis	Salvia amplexicaulis Lam.	Salvia amplexicaulis		Salvia amplexicaulis Lam.				Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Salvia	Salvia amplexicaulis	1438	47	1
1439	Salvia angulata	Salvia angulata Benth.	Salvia angulata		Salvia angulata Benth.				Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Salvia	Salvia angulata	1439	47	1
1440	Salvia apiana	Salvia apiana Jeps.	Salvia apiana		Salvia apiana Jeps.				Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Salvia	Salvia apiana	1440	47	1
1441	Salvia atropatana	Salvia atropatana Bunge	Salvia atropatana		Salvia atropatana Bunge				Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Salvia	Salvia atropatana	1441	47	1
1442	Salvia aucheri var. aucheri	Salvia aucheri f. aucheri	Salvia aucheri		Salvia aucheri f. aucheri	Missing Detail? f. not (var.) aucheri?			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Salvia	Salvia aucheri	1442	47	1
1443	Salvia aucheri var. candescens	Salvia aucheri var. canescens Boiss. & Heldr.	Salvia aucheri		Salvia aucheri (var.) canescens Boiss. & Heldr.	Duplicate?			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Salvia	Salvia aucheri	1443	47	1
1444	Salvia aucheri var. canescens	Salvia aucheri var. canescens Boiss. & Heldr.	Salvia aucheri		Salvia aucheri (var.) canescens Boiss. & Heldr.	Duplicate?			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Salvia	Salvia aucheri	1444	47	1
1445	Salvia aytacbii	Salvia aytachii Vural & N.Adıgüzel	Salvia aytachii	YES	Salvia aytachii Vural & N.Adıgüzel		Typographical error in specific epithet		Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Salvia	Salvia aytachii	1445	47	1
1446	Salvia ballsiana	Salvia ballsiana (Rech.f.) Hedge	Salvia ballsiana		Salvia ballsiana (Rech.f.) Hedge				Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Salvia	Salvia ballsiana	1446	46	1
1447	Salvia brachyodon	Salvia brachyodon Vandas	Salvia brachyodon		Salvia brachyodon Vandas				Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Salvia	Salvia brachyodon	1447	47	1
1448	Salvia brachysiphon	Salvia brachysiphon Stapf	Salvia brachysiphon		Salvia brachysiphon Stapf				Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Salvia	Salvia urmiensis	1448	47	1
1449	Salvia chudaeiÂ Batt. et Trab.	Salvia chudaei Batt. & Trab.	Salvia chudaei	YES	Salvia chudaei Batt. & Trab.				Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Pleudia	Pleudia chudaei	1449	46	1
1450	Salvia compressa	Salvia compressa Vent.	Salvia compressa		Salvia compressa Vent.				Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Salvia	Salvia compressa	1450	47	1
1451	Salvia cryptantha	Salvia cryptantha Montbret & Aucher ex Benth.	Salvia cryptantha		Salvia cryptantha Montbret & Aucher ex Benth.				Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Salvia	Salvia absconditiflora	1451	47	1
1452	Salvia cyanescens	Salvia cyanescens Boiss. & Balansa	Salvia cyanescens		Salvia cyanescens Boiss. & Balansa				Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Salvia	Salvia cyanescens	1452	46	1
1453	Salvia divaricata	Salvia divaricata Montbret & Aucher ex Benth.	Salvia divaricata		Salvia divaricata Montbret & Aucher ex Benth.				Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Salvia	Salvia divaricata	1453	46	1
1454	Salvia eremophila	Salvia eremophila Boiss.	Salvia eremophila		Salvia eremophila Boiss.				Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Pleudia	Pleudia eremophila	1454	47	1
1455	Salvia euphratica var. euphratica	Salvia euphratica Montbret & Aucher ex Benth.	Salvia euphratica		Salvia euphratica Montbret & Aucher ex Benth.	Missing Detail? (var.) euphratica Duplicate?			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Salvia	Salvia euphratica	1455	47	1
1456	Salvia euphratica var. leiocalycina	Salvia euphratica Montbret & Aucher ex Benth.	Salvia euphratica		Salvia euphratica Montbret & Aucher ex Benth.	Missing Detail? (var.) leiocalycina Duplicate?			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Salvia	Salvia euphratica	1456	47	1
1457	Salvia fruticosa	Salvia fruticosa Mill.	Salvia fruticosa		Salvia fruticosa Mill.				Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Salvia	Salvia fruticosa	1457	47	1
1458	Salvia glutinosa	Salvia glutinosa (L.)	Salvia glutinosa		Salvia glutinosa (L.)				Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Salvia	Salvia glutinosa	1458	47	1
1459	Salvia hydrangea	Salvia hydrangea DC. ex Benth.	Salvia hydrangea		Salvia hydrangea DC. ex Benth.				Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Salvia	Salvia hydrangea	1459	47	1
1460	Salvia hypoleuca	Salvia hypoleuca Hochst. ex Benth.	Salvia hypoleuca		Salvia hypoleuca Hochst. ex Benth.				Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Salvia	Salvia hypoleuca	1460	47	1
1461	Salvia kronenburgii	Salvia kronenburgii Rech.f.	Salvia kronenburgii		Salvia kronenburgii Rech.f.				Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Salvia	Salvia kronenburgii	1461	46	1
1462	Salvia lereifolia	Salvia leriifolia Benth.	Salvia leriifolia		Salvia leriifolia Benth.		Typographical error in specific epithet		Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Salvia	Salvia leriifolia	1462	47	1
1463	Salvia leucantha	Salvia leucantha Cav.	Salvia leucantha		Salvia leucantha Cav.				Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Salvia	Salvia leucantha	1463	47	1
1464	Salvia limbata	Salvia limbata C.A.Mey.	Salvia limbata		Salvia limbata C.A.Mey.				Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Salvia	Salvia limbata	1464	47	1
1465	Salvia macrochlamys	Salvia macrochlamys Boiss. & Kotschy ex Boiss.	Salvia macrochlamys		Salvia macrochlamys Boiss. & Kotschy ex Boiss.				Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Salvia	Salvia macrochlamys	1465	47	1
1466	Salvia moorcraftiana	Salvia moorcroftiana Wall. ex Benth.	Salvia moorcroftiana		Salvia moorcroftiana Wall. ex Benth.	Duplicate? DELETED: duplicate of 1467. Keep Salvia moorcraftiana as Synonym, as per Gita	Typographical error in specific epithet and duplicate entry		Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Salvia	Salvia moorcroftiana	1466	47	1
1467	Salvia moorcroftiana	Salvia moorcroftiana Wall. ex Benth.	Salvia moorcroftiana		Salvia moorcroftiana Wall. ex Benth.	Duplicate?			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Salvia	Salvia moorcroftiana	1467	47	1
1468	Salvia nemorosa	Salvia nemorosa (L.)	Salvia nemorosa		Salvia nemorosa (L.)				Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Salvia	Salvia nemorosa	1468	47	1
1469	Salvia nubicola	Salvia nubicola Wall. ex Sweet	Salvia nubicola		Salvia nubicola Wall. ex Sweet				Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Salvia	Salvia nubicola	1469	47	1
1470	Salvia nydeggeri	Salvia nydeggeri Hub.-Mor.	Salvia nydeggeri		Salvia nydeggeri Hub.-Mor.				Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Salvia	Salvia nydeggeri	1470	46	1
1471	Salvia officinalis	Salvia officinalis (L.)	Salvia officinalis		Salvia officinalis (L.)	Duplicate?			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Salvia	Salvia officinalis	1471	47	1
1472	Salvia officinalis ssp. altissima	Salvia officinalis (L.)	Salvia officinalis		Salvia officinalis (L.)	Missing Data? ssp./subsp. altissimaDuplicate?			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Salvia	Salvia officinalis	1472	47	1
1473	Salvia pachystachys	Salvia pachystachya Trautv.	Salvia pachystachya		Salvia pachystachya Trautv.		Typographical error in specific epithet		Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Salvia	Salvia pachystachya	1473	46	1
1474	Salvia palaefolia	Salvia palaefolia Kunth	Salvia palaefolia		Salvia palaefolia Kunth				Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Salvia	Salvia palaefolia	1474	47	1
1475	Salvia palaestina	Salvia palaestina Benth.	Salvia palaestina		Salvia palaestina Benth.				Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Salvia	Salvia palaestina	1475	47	1
1476	Salvia persepolitana	Salvia persepolitana Boiss.	Salvia persepolitana		Salvia persepolitana Boiss.				Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Salvia	Salvia persepolitana	1476	47	1
1477	Salvia pomifera	Salvia pomifera (L.)	Salvia pomifera		Salvia pomifera (L.)				Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Salvia	Salvia pomifera	1477	47	1
1478	Salvia pomifera ssp. calycina	Salvia pomifera subsp. calycina (Sm.) Hayek	Salvia pomifera		Salvia pomifera subsp. calycina (Sm.) Hayek				Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Salvia	Salvia pomifera	1478	47	1
1479	Salvia pratensis	Salvia pratensis (L.)	Salvia pratensis		Salvia pratensis (L.)				Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Salvia	Salvia pratensis	1479	47	1
1480	Salvia pseudeuphratica	Salvia pseudeuphratica Rech.f.	Salvia pseudeuphratica		Salvia pseudeuphratica Rech.f.				Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Salvia	Salvia pseudeuphratica	1480	46	1
1481	Salvia recognita	Salvia recognita Fisch. & Mey.	Salvia recognita		Salvia recognita Fisch. & Mey.				Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Salvia	Salvia recognita	1481	47	1
1482	Salvia rhytidea	Salvia rhytidea Benth.	Salvia rhytidea		Salvia rhytidea Benth.				Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Salvia	Salvia rhytidea	1482	47	1
1483	Salvia ringens	Salvia ringens Sibth. & Sm.	Salvia ringens		Salvia ringens Sibth. & Sm.				Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Salvia	Salvia ringens	1483	47	1
1484	Salvia rusellii	Salvia russellii Benth.	Salvia russellii		Salvia russellii Benth.		Typographical error in specific epithet		Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Salvia	Salvia russellii	1484	46	1
1485	Salvia sahendica	Salvia sahendica Boiss. & Buhse	Salvia sahendica		Salvia sahendica Boiss. & Buhse				Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Salvia	Salvia sahendica	1485	47	1
1486	Salvia sclarea	Salvia sclarea (L.)	Salvia sclarea		Salvia sclarea (L.)		This entry is same as the next entry. The only difference is an additional "L." in the latter; but different pfid	DELETED: [This entry was same as the next entry. The only difference was an additional "L." in the latter]	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Salvia	Salvia sclarea	1486	47	2
1487	Salvia sclarea L.	Salvia sclarea (L.)	Salvia sclarea		Salvia sclarea (L.)				Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Salvia	Salvia sclarea	1487	47	1
1488	Salvia sclareopsis	Salvia sclareopsis Bornm. ex Hedge	Salvia sclareopsis		Salvia sclareopsis Bornm. ex Hedge				Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Salvia	Salvia sclareopsis	1488	47	1
1489	Salvia tomentosa	Salvia tomentosa Mill.	Salvia tomentosa		Salvia tomentosa Mill.				Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Salvia	Salvia tomentosa	1489	47	1
1490	Salvia verbascifolia	Salvia verbascifolia M.Bieb.	Salvia verbascifolia		Salvia verbascifolia M.Bieb.				Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Salvia	Salvia verbascifolia	1490	47	1
1491	Salvia verbenaca	Salvia verbenaca (L.)	Salvia verbenaca		Salvia verbenaca (L.)				Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Salvia	Salvia verbenaca	1491	47	1
1492	Salvia verticillata	Salvia verticillata (L.)	Salvia verticillata		Salvia verticillata (L.)				Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Salvia	Salvia verticillata	1492	47	1
1493	Salvia xanthocheila	Salvia xanthocheila Boiss. ex Benth.	Salvia xanthocheila		Salvia xanthocheila Boiss. ex Benth.				Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Salvia	Salvia xanthocheila	1493	47	1
1494	Salvla sclarea	Salvia sclarea (L.)	Salvia sclarea		Salvia sclarea (L.)		Typographical error in genus and duplicate entry	DELETED: [This entry was same as the entry 1487. The only difference was an additional "L." in the latter]	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Salvia	Salvia sclarea	1494	47	1
1495	Santalum album	Santalum album (L.)	Santalum album		Santalum album (L.)				Plantae	Tracheophyta	Magnoliopsida	Santalales	Santalaceae	Santalum	Santalum album	1495	85	1
1496	Santalum insulare	Santalum insulare Bert. ex A.DC.	Santalum insulare		Santalum insulare Bert. ex A.DC.				Plantae	Tracheophyta	Magnoliopsida	Santalales	Santalaceae	Santalum	Santalum insulare	1496	85	1
1497	Santalum macgregorii	Santalum macgregorii F.Muell.	Santalum macgregorii		Santalum macgregorii F.Muell.				Plantae	Tracheophyta	Magnoliopsida	Santalales	Santalaceae	Santalum	Santalum macgregorii	1497	85	1
1498	Santalum spicatum	Santalum spicatum A.DC.	Santalum spicatum		Santalum spicatum A.DC.				Plantae	Tracheophyta	Magnoliopsida	Santalales	Santalaceae	Santalum	Santalum spicatum	1498	85	1
1499	Santolina chamaecyparissus	Santolina chamaecyparissus (L.)	Santolina chamaecyparissus		Santolina chamaecyparissus (L.)				Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Santolina	Santolina chamaecyparissus	1499	15	1
1500	Santolina ligustica	Santolina ligustica Arrigoni	Santolina ligustica		Santolina ligustica Arrigoni				Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Santolina	Santolina ligustica	1500	15	1
1501	Santolina oblongifolia	Santolina oblongifolia Boiss.	Santolina oblongifolia		Santolina oblongifolia Boiss.				Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Santolina	Santolina oblongifolia	1501	15	1
1502	Satureja abyssinica	Satureja abyssinica (Benth.) Briq.	Satureja abyssinica		Satureja abyssinica (Benth.) Briq.				Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Clinopodium	Clinopodium abyssinicum	1502	47	1
1503	Satureja atropatana	Satureja atropatana Bunge	Satureja atropatana		Satureja atropatana Bunge				Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Satureja	Satureja atropatana	1503	47	1
1504	Satureja bachtiarica	Satureja bachtiarica Bunge	Satureja bachtiarica		Satureja bachtiarica Bunge				Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Satureja	Satureja bachtiarica	1504	47	1
1505	Satureja boissieri	Satureja boissieri Hausskn. ex Boiss.	Satureja boissieri		Satureja boissieri Hausskn. ex Boiss.				Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Satureja	Satureja boissieri	1505	47	1
1506	Satureja brownei	Satureja brownei (Sw.) Briq.	Satureja brownei		Satureja brownei (Sw.) Briq.				Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Clinopodium	Clinopodium brownei	1506	47	1
1507	Satureja cuneifolia	Satureja cuneifolia Ten.	Satureja cuneifolia		Satureja cuneifolia Ten.				Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Satureja	Satureja cuneifolia	1507	47	1
1508	Satureja darwinii	Satureja darwinii (Benth.) Briq.	Satureja darwinii		Satureja darwinii (Benth.) Briq.				Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Clinopodium	Clinopodium darwinii	1508	47	1
1509	Satureja hortensis	Satureja hortensis (L.)	Satureja hortensis		Satureja hortensis (L.)				Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Satureja	Satureja hortensis	1509	47	1
1510	Satureja horvatii	Satureja horvatii subsp. macrophylla (Halácsy) Baden	Satureja horvatii	YES	Satureja horvatii subsp. macrophylla (Halácsy) Baden				Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Satureja	Satureja horvatii	1510	47	1
1511	Satureja icarica	Satureja icarica P.H.Davis	Satureja icarica		Satureja icarica P.H.Davis				Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Satureja	Satureja icarica	1511	47	1
