title,author,DOI_link,DOI,vol,JOURNAL,profile_c
Terpene constituents of Chrysopogon aucheri (Boiss) Stapf roots,Maryam Sadoughinia and Jinous Asgarpanah,https://doi.org/10.1080/10412905.2015.1129991,10.1080/10412905.2015.1129991,"VOL. 28, 260-263 (May/Jun 2016)",Journal of Essential Oil Research,JEDapqu2016Lea
Terpenes from the Essential Oil of the Leaves of Guarea macrophylla Vahl. ssp. tuberculatalozo (Meliaceae).,"Joao Henrique Ghilardo Lago, Nidia Franca Roque.",https://doi.org/10.1080/10412905.2002.9699745,10.1080/10412905.2002.9699745,"VOL. 14, 12-13 (Jan/Feb 2002)",Journal of Essential Oil Research,JEGmabr2002Lea
Terpenoid Composition and Antimicrobial Activity of the Essential Oil from Salvia nubicola Wall ex Sweet.,"A. B. Melkani , A. Negi , S. C. Sati , K. Khulbe & V. Dev",https://doi.org/10.1080/10412905.2010.9700269,10.1080/10412905.2010.9700269,"VOL. 22, 575-577(Nov/Dec 2010)",Journal of Essential Oil Research,JESnudiin2010Aer
Terpenoid Composition of the Essential Oil from Pimpinella acuminata (Edgew.) CB Clarke,"Anand B. Melkani , Mohammad S. Javed , Kirti B. Melkani , Vasu Dev & Philip S. Beauchamp",https://doi.org/10.1080/10412905.2006.9699100,10.1080/10412905.2006.9699100,"VOL. 18, 312-314 (May/June 2006)",Journal of Essential Oil Research,JEPacin2006Roo#JEPacin2006Aer
Terpenoid Composition of the Leaf and Stem Bark Essential Oils of Vernonia migeodii S. Moore (Asteraceae),"Akinola O. Ogunbinu, O. Okeniyi, Isaika A. Ogunwande, Guido Flamini, Pier L. Cioni",https://doi.org/10.1080/10412905.2009.9700160,10.1080/10412905.2009.9700160,"VOL. 21, 246-248 (May/June 2009)",Journal of Essential Oil Research,JEVmini2009Ste
Terpenoid Composition of the Leaf and Stem Bark Essential Oils of Vernonia migeodii S. Moore (Asteraceae),"Akinola O. Ogunbinu, Sunday O. Okeniyi, Isaika A. Ogunwande, Guido Flamini, Pier L. Cioni.",https://doi.org/10.1080/10412905.2009.9700160,10.1080/10412905.2009.9700160,"VOL. 21, 246-248 (May/June 2009)",Journal of Essential Oil Research,JEVmini2009Lea
Terpenoid Compositions and Enantio-differentiation of Linalool and Sclareol in Salvia sclarea L. From Three Different Climatic Regions in India,"A. Yadav , C. S. Chanotiya & A. K. Singh",https://doi.org/10.1080/10412905.2010.9700406,10.1080/10412905.2010.9700406,VOL. 22 589-592(Nov/Dec 2010),Journal of Essential Oil Research,JESscin2010Spi
Terpenoid Constituents of Zanthoxylum acanthopodium DC. Leaves,Virendra S. Rana M. Amparo Blazquez X,https://doi.org/10.1080/10412905.2008.9700075,10.1080/10412905.2008.9700075,"VOL. 20, 515-516 (Nov/Dec 2008)",Journal of Essential Oil Research,JEZacin2008lea
The Antioxidant Properties of Thyme (Thymus zygis L.) Essential Oil: an Inhibitor of Lipid Peroxidation and a Free Radical Scavenger,"K.A. Youdim, S.G. Deans, H.J. Finlayson",https://doi.org/10.1080/10412905.2002.9699825,10.1080/10412905.2002.9699825,"VOL. 14, 210-215 (May/June 2002)",Journal of Essential Oil Research,JETzyuk2002Who
The Botanical Source of Chinese Cedarwood Oil: Cupressus funebris or Cupressaceae Species?,"Robert P. Adams, Shufen Li",https://doi.org/10.1080/10412905.2008.9700001,10.1080/10412905.2008.9700001,"VOL. 20, 235-242 (May/June 2008)",Journal of Essential Oil Research,JECfuch2008Unk
The Chemical Composition of the Essential Oil of Angelica archangelica L. Roots Growing Wild in Lithuania,"Ona Nivinskiene, Rita Butkiene, Danute Mockute",https://doi.org/10.1080/10412905.2005.9698934,10.1080/10412905.2005.9698934,"VOL. 17, 372-377 (July/Aug 2005)",Journal of Essential Oil Research,JEAarli2005Roo
The Chemistry of the Australian Gymnosperms - Part 4: the Leaf Oils of the Genus Athrotaxis D. Don (Cuperessaceae),"J.Garnero, C.Andreoli",https://doi.org/10.1080/10412905.2002.9699787,10.1080/10412905.2002.9699787,"VOL. 14, 109-113 (Mar/Apr 2002)",Journal of Essential Oil Research,JEAseau2002Lea
The Chemistry of the Australian Gymnosperms - Part 4: the Leaf Oils of the Genus Athrotaxis D. Don (Cuperessaceae),"Joseph J. Brophy, Robert J. Goldsack, Christopher J. R. Fookes, Andrew C. Rozefelds.",https://doi.org/10.1080/10412905.2002.9699787,10.1080/10412905.2002.9699787,"VOL. 14, 109-113 (Mar/Apr 2002)",Journal of Essential Oil Research,JEAcuau2002Lea
The Chemistry of the Australian Gymnosperms - Part 4: the Leaf Oils of the Genus Athrotaxis D. Don (Cuperessaceae),"Joseph J. Brophy, Robert J. Goldsack, Christopher J. R. Fookes, Andrew C. Rozefelds.",https://doi.org/10.1080/10412905.2002.9699829,10.1080/10412905.2002.9699829,"VOL. 14, 109-113 (Mar/Apr 2002)",Journal of Essential Oil Research,JEAtaau2002Lea
The Composition and Antimicrobial Activity of Leaf Essential Oil of Teucrium mascatenses Boiss. From Oman,"Abdulkhader Hisham , Nirmal Pathare , Salim Al-Saidi & Ahmed Al-Salmi",https://doi.org/10.1177/1934578x0600100304,10.1177/1934578x0600100304,"VOL. 18, 465-468(July/Aug 2006)",Journal of Essential Oil Research,JETmanoom2006Lea
The Composition of the Essential Oil of Teucrium stocksianum from the United Arab Emirates,"Maryam H. Al Yousuf, Ahmed K. Bashir, Agnes Dobos, Katalin Veres, Gabor Nagy, Imre Mathe, Gerald Blunden",https://doi.org/10.1080/10412905.2002.9699759,10.1080/10412905.2002.9699759,"VOL. 14, 47-48 (Jan/Feb 2002)",Journal of Essential Oil Research,JETstua2002Aer
The Composition of Thymus serpyllum L. Oil,"F.Sefidkon, M. Dabiri, S.A. Miemostafa",https://doi.org/10.1080/10412905.2004.9698691,10.1080/10412905.2004.9698691,"VOL. 16, 184-185 (May/June 2004)",Journal of Essential Oil Research,JETseir2004Aer
"The Constituents of Essential Oils of Ferulago angulata (Schlecht.) Boiss. at Two Different Habitats, Nevakoh and Shahoo, Zagross Mountain, western Iran","H.R. Ghasempour, E. Shirinpour, H. Heidari",https://doi.org/10.3923/pjbs.2007.814.817,10.3923/pjbs.2007.814.817,"VOL. 31(A3), (2007)","Iranian Journal of Science and Technology, Transaction A",JEFannemoweir2007lea#JEFanshmoweir2007See#JEFanshmoweir2007lea#JEFannemoweir2007See
The Constituents of the Oils of Lavandula stoechas L. ssp. atlantica Br.-Bl. and L. stoechas ssp. stoechas from Morocco,S. Zrira & B. Benjilali,https://doi.org/10.1016/0305-1978(96)00023-3,10.1016/0305-1978(96)00023-3,"VOL. 15, 68-69 (Mar/Apr 2003)",Journal of Essential Oil Research,JELstmo2003Aer
The effect of cultural and climatic conditions on the yield and quality of peppermint oil,Frank Rabak,https://doi.org/10.5962/bhl.title.109091,10.5962/bhl.title.109091,"Bulletin No. 454, 9th Dec, 1916",United states department of agriculture,JEMpiunst1916her
"The Effect of Drought stress on Growth Parameters, Essential Oil yield and constituent of Peppermint (Mentha piperita L.)","Sarah Khorasaninejad, Amir Mousavi, Hassan Soltanloo, Khodayar Hemmati, Ahmad Khalighi",,,"VOL. 5(22), 5360-5365 (Oct 2011)",Journal of Medicinal Plants Research,JEMpiir2011Aer
The effect of time and temperature on the shelf life of essential oils of Lavandula officinalis,Sharareh Najafian,https://doi.org/10.1080/10412905.2016.1165743,10.1080/10412905.2016.1165743,"VOL. 28, 413-420 (Sept/Oct 2016)",Journal of Essential Oil Research,JEEramasoaf2016Lea
The Effect of Water Stress on the Seed Oil of Nigella sativa L.,"F. S. Mozaffari, M. Ghorbanli, A. Babal, M. Farzami Sepehr.",https://doi.org/10.1080/10412905.2000.9712036,10.1080/10412905.2000.9712036,"VOL. 12, 33-35 (Jan/Feb 2000)",Journal of Essential Oil Research,JENsair2000See
The Effects of Extracts Obtained by Supercritical Fluid Extraction and Traditional Extraction Techniques on Larvae Leptinotarsa decemlineata SAY.,"Roman Pavela, Marie Sajfrtova, Helena Sovova, Jindrich Karban, Martin Barnet.",https://doi.org/10.1080/10412905.2009.9700194,10.1080/10412905.2009.9700194,"VOL. 21, 367-673 (July/Aug 2009)",Journal of Essential Oil Research,JEShopr2009Aerhyd#JETvupr2009Aersee#JETvupr2009Aerhyd#JEShopr2009Aersfe#JETvupr2009Aersfe#JETvupr2009Aerseh#JEShopr2009Aerseh#JEShopr2009Aersee
The Essential Oil Composition of Clinopodium vulgare L. from Iran,Katayoun Morteza-Semnani,https://doi.org/10.1080/10412905.2008.9700065,10.1080/10412905.2008.9700065,"VOL. 21, 31-32 (Jan/Feb 2009)",Journal of Essential Oil Research,JECvuir2009Aer
The Essential Oil Composition of Cunila angustifolia (Lamiaceae),"Sérgio A.L. Bordignon, Eloir P. Schenkel & Volker Spitzer",https://doi.org/10.1080/10412905.1999.9701094,10.1080/10412905.1999.9701094,"VOL. 11, 145-148 (Mar/Apr 1999)",Journal of Essential Oil Research,JECansobr1999Aer
The Essential Oil Composition of Froriepia subpinnata (Ledeb.) Baill.,"Katayoun Morteza-Semnani, Majid Saeedi, Mohammad Akbarzadeh",https://doi.org/10.1080/10412905.2009.9700129,10.1080/10412905.2009.9700129,"VOL. 21, 127-128 (Mar/Apr 2009)",Journal of Essential Oil Research,JEFsuir2009Aer
The Essential Oil Composition of Marrubium vulgare L. from Iran,Katayoun Morteza-Semnani Majid Saeedi Esmaeil Babanezhad,https://doi.org/10.1080/10412905.2008.9700065,10.1080/10412905.2008.9700065,"VOL. 20, 488-490 (Nov/Dec 2008)",Journal of Essential Oil Research,JEMvuir2008aer
The Essential Oil Composition of Messerschmidia sibirica L.,K. Morteza-Semnani M. Saeedi M. Akbarzadeh,https://doi.org/10.1080/10412905.2008.9699412,10.1080/10412905.2008.9699412,"VOL. 20, 207-208 (May/June 2008)",Journal of Essential Oil Research,JEMsino2008Aer
The Essential Oil Composition of Phlomis cancellata Bunge,"Katayoun Morteza-Semnani , Kamran Moshiri & Mohammad Akbarzadeh",https://doi.org/10.1080/10412905.2006.9699201,10.1080/10412905.2006.9699201,"VOL. 18, 672-673 (Nov/Dec 2006)",Journal of Essential Oil Research,JEPcanoir2006Aer
The Essential Oil Composition of Psorothamnus scoparius (A. Gray) Rydb.,"Mary E. Lucero, Rick E. Estell, Ed L. Fredrickson.",https://doi.org/10.1080/10412905.2003.9712083,10.1080/10412905.2003.9712083,"VOL. 15, 108-111 (Mar/Apr 2003)",Journal of Essential Oil Research,JEPscneme2003WhoFid#JEPscneme2003WhoTic
"The Essential Oil Composition of Tanacetum densum (Labill), Heywood ssp. sivasicum Hub.-Mor. & Grierson from Turkey","Kaan Polatoglu, Nezhun Goren, K. Husnu Can Baser, Betui Demirci.",https://doi.org/10.1080/10412905.2009.9700148,10.1080/10412905.2009.9700148,"VOL. 21, 202-203 (May/June 2009)",Journal of Essential Oil Research,JETdesicitu2009Ste#JETdesicitu2009Flo
The Essential Oil Composition of Tanacetum macrophyllum (Waldst. et Kit.) Schultz. Bip.,Betül Demirci & K. Hüsnü Can Başer,https://doi.org/10.1080/10412905.2007.9699272,10.1080/10412905.2007.9699272,"VOL. 19, 255-257 (May/June 2007)",Journal of Essential Oil Research,JETmatu2007Aer
"The Essential Oil Composition of Wild Growing Sweet Marjoram (Origanum majorana L., Lamiaceae) from Cyprus—Three Chemotypes","Johannes Novak , Brigitte Lukas & Chlodwig M. Franz",https://doi.org/10.1080/10412905.2008.9700026,10.1080/10412905.2008.9700026,"VOL. 20, 339-341 (July/Aug 2008)",Journal of Essential Oil Research,JEOmacy2008Who
The Essential Oil from Bupleurum fruticosum L.of the Cyrenaica Region of Eastern Libya and the Problem of Bupleurol,"Laura Giamperi , Donata Ricci , Daniele Fraternale , Antonio Manunta & Raffaele Tabacchi",https://doi.org/10.1080/10412905.1998.9700925,10.1080/10412905.1998.9700925,"VOL. 10, 369-374 (July/Aug 1998)",Journal of Essential Oil Research,JEBfrcyre1998Ste#JEBfrcyre1998Lea
"The Essential Oil from the Leaves and Flowers of “African Marigold,” Tagetes erecta L.",Isiaka A. Ogunwande & Nureni O. Olawore,https://doi.org/10.1080/10412905.2006.9699115,10.1080/10412905.2006.9699115,"VOL. 18, 366-368 (July/Aug 2006)",Journal of Essential Oil Research,JETerogni2006Flo#JETerogni2006Lea
The Essential Oil of 'greater galangal' [Alpinia galanga(L.) Willd.] from the lower Himalayan region of India.,"V.K. Raina,S.K. Srivastava,K.V. Syamasunder",https://doi.org/10.1002/ffj.1105,10.1002/ffj.1105,"VOL. 17, 358–360 (Sep/Oct 2002)",Flavour and Fragrance Journal,JEAgain2002rhi#JEAgain2002Lea
The Essential Oil of Ageratum conyzoides L. from Ghana,"M Mensah, K. Sarpong, K.H.C. Baser, T. Ozek",https://doi.org/10.1080/10412905.1993.9698184,10.1080/10412905.1993.9698184,"VOL. 5, 113-115 (Jan/Feb 1993)",Journal of Essential Oil Research,JEAcogh1993Who
The Essential Oil of Anthriscus cerefolium (L.) Hoffm. (Chervil) Growing Wild in Turkey,"K. H.C. Baser , N. Ermin & B. Demirçakmak",https://doi.org/10.1080/10412905.1998.9700944,10.1080/10412905.1998.9700944,"VOL. 10, 463-464 (July/Aug 1998)",Journal of Essential Oil Research,JEAcetu1998Aer
The Essential Oil of Artemisia judaica L. from Algeria,Stoyka Charchari,https://doi.org/10.1080/10412905.2002.9699747,10.1080/10412905.2002.9699747,"VOL. 14, 16-17 (Jan/Feb 2002)",Journal of Essential Oil Research,JEAjual2002flo
The Essential Oil of Artemisia subdigitata Mattf. from Mongolian the Desert -Gobi,"S.Shatar, Sh. Altantsetseg, Nguyan Xuan Dung, Pham Hoang Ngoc Naja Klinkby, Piet A. Leclercq",https://doi.org/10.1080/10412905.2002.9699782,10.1080/10412905.2002.9699782,"VOL. 14, 99-100 (Mar/Apr 2002)",Journal of Essential Oil Research,JEAsunoalgoofmo2002lea
"The essential oil of Backhousia myrtifolia, Part I",A. R. Penfold,,,"VOL. LVI, 125-130 (Nov 1922)",Journal and proceedings of the Royal Society of New South Wales,JEBmyau1922lea
The Essential Oil of Bifora radians Bieb.,"K. H.C. Baser , B. Demirçakmak , N. Ermin , F. Demirci & I. Boydag",https://doi.org/10.1080/10412905.1998.9700941,10.1080/10412905.1998.9700941,"VOL. 10, 451-452 (July/Aug 1998)",Journal of Essential Oil Research,JEBratu1998Aer
"The Essential Oil of Desert-Lavender, Hyptis emoryi Torrey(Lamiaceae), from Arizona","Arthur O. Tucker, Michael J. Maciarello, Leslie R. Landrum",https://doi.org/10.1080/10412905.2005.9698882,10.1080/10412905.2005.9698882,"VOL. 17, 223-224 (Mar/Apr 2005)",Journal of Essential Oil Research,JEHemar2005top
The Essential Oil of Ground Ivy (Glechoma hederacea L) Growing Wild In Eastern Lithuania,"Danute Mockute , Genovaite Bernotiene & Asta Judzentiene",https://doi.org/10.1080/10412905.2007.9699948,10.1080/10412905.2007.9699948,"VOL. 19, 449-451 (Sep/Oct 2007)",Journal of Essential Oil Research,JEGheli2007Aer
"The Essential Oil of Mojave Desert Rue, Thamnosma montana Torr. et Frém. (Rutaceae), from Arizona","Arthur O. Tucker, Michael J. Maciarello and Leslie R. Landrum",https://doi.org/10.1080/10412905.2005.9698932,10.1080/10412905.2005.9698932,"VOL. 17, 366-367 (July/Aug 2005)",Journal of Essential Oil Research,JETmoar2005flo
The Essential Oil of Pentapleura subulifera Hand.-Mazz.,"K. Hüsnü Can Baser, Betül Demirci, Nurhayat Tabanca, Zeki Aytaç & Murat Ekici",https://doi.org/10.1080/10412905.2005.9698876,10.1080/10412905.2005.9698876,"VOL. 17, 204-205 (Mar/Apr 2005)",Journal of Essential Oil Research,JEPsutu2005Inf
The Essential Oil of Porophyllum ruderale Cass(Asteraceae),"Maria Zeneide Barbosa, Manoel Andrade-Neto, Rivelilson Mendes de Freitas",https://doi.org/10.1080/10412905.2002.9699746,10.1080/10412905.2002.9699746,"VOL. 14, 14-15 (Jan/Feb 2002)",Journal of Essential Oil Research,JEPrubr2002roo#JEPrubr2002lea
The Essential Oil of Salvia aethiopis L.,"Katayoun Morteza-Semnani, Afsaneh Goodarzi, Mohhamad Azadbakht",https://doi.org/10.1080/10412905.2005.9698900,10.1080/10412905.2005.9698900,"VOL. 17, 274-275 (May/June 2005)",Journal of Essential Oil Research,JESaeir2005Aer
The Essential Oil of Salvia brachyodon Vandas. Lamiaceae,"Katarina P. Savikin-fodulovicc, Slavoljub R. Tasic, Nebojsa R. Menkovic",https://doi.org/10.1080/10412905.2002.9699876,10.1080/10412905.2002.9699876,"VOL. 14, 342-343 (Sep/Oct 2002)",Journal of Essential Oil Research,JESbryu2002Aer
The Essential Oil of Salvia limbata C.A. Meyer Growing in Turkey,"M. Kürkçüoglu, B. Demirci, K. H.C. Baser, T. Dirmenci, G. Tümen & U. Özgen",https://doi.org/10.1080/10412905.2005.9698872,10.1080/10412905.2005.9698872,"VOL. 17, 192-193 (Mar/Apr 2005)",Journal of Essential Oil Research,JESliva2005flop#JESliertu2005flop
The Essential Oil of Semenovia suffruticosa (Freyn et Bornm.) Manden,"Abdolhossein Rustaiyan , Shiva Masoudi & Zahra Aghjani",https://doi.org/10.1080/10412905.1999.9701156,10.1080/10412905.1999.9701156,"VOL. 11, 365-366 (May/Jun 1999)",Journal of Essential Oil Research,JESsuir1999Aer
The Essential Oil of Senecio farfarifolius Boiss. et Kotschy Growing in Turkey,"K.H.C. Baser, B. Demirci",https://doi.org/10.1080/10412905.2004.9698797,10.1080/10412905.2004.9698797,"VOL. 16, 558-559 (Nov/Dec 2004)",Journal of Essential Oil Research,JESfaan2004Aer
The Essential Oil of Sideritis raeseri Boiss. Et Heldr. ssp. attica (Heldr.) Pap. Et Kok,Olga Tzakou,https://doi.org/10.1080/10412905.2002.9699891,10.1080/10412905.2002.9699891,"VOL. 14, 376-377 (Sep/Oct 2002)",Journal of Essential Oil Research,JESragr2002Aer
The Essential Oil of Tanacetum polycephalum Schultz-Bip. subsp. argyrophyllum (K. Koch.) Podlech from Iran,"Gh. Najafi , F. Sefidkon , V. Mozaffarian & H. Zare-Maivan",https://doi.org/10.1080/10412905.2007.9699952,10.1080/10412905.2007.9699952,"VOL. 19, 460-462 (Sep/Oct 2007)",Journal of Essential Oil Research,JETpoir2007Aer
The Essential Oil of Thymus carnosus Boiss. from Iran,"F. Sefidkon , F. Askari & S. A. Mirmostafa",https://doi.org/10.1080/10412905.2001.9699659,10.1080/10412905.2001.9699659,"VOL. 13, 192-193 (May/June 2001)",Journal of Essential Oil Research,JETcair2001Aer
The Essential Oil of Thymus persicus (Ronniger ex Rech. f.) Jalas from Iran,"F.sefidkon, M.Dabiri, S. A. Mirmostafa",https://doi.org/10.1080/10412905.2002.9699880,10.1080/10412905.2002.9699880,"VOL. 14, 351-352 (Sep/Oct 2002",Journal of Essential Oil Research,JETpeir2002Aer
The essential oils from Ligusticum mutellina of polish origin and the chemical relationship of its root essential oil with other Ligusticum species,"Elwira Sieniawska, Tomasz Baj, Beata Ulewicz-Magulska, Marek Wesolowski, Kazimierz Glowniak",https://doi.org/10.1016/j.bse.2013.03.024,10.1016/j.bse.2013.03.024,"VOL. 49, 125–130 (Aug 2013)",Biochemical Systematics and Ecology,JELmupo2011inf#JELmupo2011her#JELmupo2011roo
The Essential Oils Of Lantana Camara L. Occurring In North Brazil,"Milton Helio L. da Silva,1 Eloisa Helena A. Andrade,1 Maria das Gracas B. Zoghbi,1 Arnaldo Iran R. Luz,Joao Domingos da Silva2 and Jose Guilherme S. Maia",https://doi.org/10.1002/(sici)1099-1026(199907/08)14:4<208::aid-ffj811>3.3.co;2-6,10.1002/(sici)1099-1026(199907/08)14:4<208::aid-ffj811>3.3.co;2-6,NA,NA,JELcabr1999Lea
The Essential Oils of Mosiera ehrenbergii (O. Berg) Landrum (Myrtaceae) Originally from Mexico and M. longipes (O. Berg) Small from Florida,"Arthur O. Tucker , Michael J. Maciarello , Andrew Salywon & Leslie R. Landrum",https://doi.org/10.1080/10412905.2007.9699212,10.1080/10412905.2007.9699212,"VOL. 19, 1-2 (Jan/Feb 2007)",Journal of Essential Oil Research,JEMlofl2007Lea#JEMehfl2007Lea
The Essential Oils of Pentaceras australe (Rutaceae).,"Joseph J. Brophy, Robert J. Goldsack, Christopher J.R. Fookes, Paul I. Forster.",https://doi.org/10.1080/10412905.2002.9699879,10.1080/10412905.2002.9699879,"VOL. 14, 348-350 (Sep/Oct 2002)",Journal of Essential Oil Research,JEPauau2002Lea
The Essential Oils of Satureja montana ssp. kitabelii Wierzb. and Satureja pilosa var. pilosa Velen from Bulgaria,"Angel Konakchiev, Elena Tsankova",https://doi.org/10.1080/10412905.2002.9699791,10.1080/10412905.2002.9699791,"VOL. 14, 120-121 (Mar/Apr 2002)",Journal of Essential Oil Research,JESmobu2002Aer#JESpibu2002Aer
The Essential oils of Some Australian Cassytha Species (Lauraceae),"Joseph J. Brophy, Robert J. Goldsack, Paul I. Forster.",https://doi.org/10.1080/10412905.2001.9712225,10.1080/10412905.2001.9712225,"VOL. 21, 543-546 (Nov/Dec 2009)",Journal of Essential Oil Research,JECfiau2009Ste#JECpuau2009Lea
The Essential Oils of the Queensland Species of Thryptomene (Myrtaceae),"Joseph J. Brophy, Robert J. Goldsack, Paul I. Forster, John R. Clarkson",https://doi.org/10.1080/10412905.1999.9711989,10.1080/10412905.1999.9711989,"VOL. 12, 11-13 (Jan/Feb 2000)",Journal of Essential Oil Research,JEThequau2000lea#JETOlquau2000lea
The Essential Oils of the Queensland Species of Thryptomene (Myrtaceae),"Joseph J. Brophy, Robert J. Goldsack, Paul I. Forster, John R. Clarkson",https://doi.org/10.1080/10412905.2000.9699481,10.1080/10412905.2000.9699481,"VOL. 12, 11-13 (Jan/Feb 2000)",Journal of Essential Oil Research,JETpaquau2000lea
The Essential Oils of Two New Satureja Species from Turkey: Satureja pilosa and S. icarica,"G. Tumen, N. Kirimer, N. Ermin, K.H.C. Baser",https://doi.org/10.1080/10412905.1998.9700959,10.1080/10412905.1998.9700959,"VOL. 10, 524-526 (Sep/Oct1998)",Journal of Essential Oil Research,JESpitu1998Aer#JESictu1998Aer
The Essential Oils of Two Varieties of Salvia euphratica Montbret et Aucher ex Benth. Var. euphratica and var. leiocalycina (Rech. Fil.) Hedge from Turkey,"K. H.C. Baser, B. Demirci & B. Yildiz",https://doi.org/10.1080/10412905.2005.9698826,10.1080/10412905.2005.9698826,"VOL. 17, 47-48 (Jan/Feb 2005)",Journal of Essential Oil Research,JESeutu2005flol
The Essential Oils of Two Varieties of Salvia euphratica Montbret et Aucher ex Benth. Var. euphratica and var. leiocalycina (Rech. Fil.) Hedge from Turkey,K.H.C. Baser B. Demirci B. Yildiz,https://doi.org/10.1080/10412905.2005.9698826,10.1080/10412905.2005.9698826,"VOL. 17, 47-48 (Jan/Feb 2005)",Journal of Essential Oil Research,JESeutu2005floe
The Impact of the Locality Altitudes and Stages of Development on the Volatile Constituents of Salvia officinalis L. from Bosnia and Herzegovina,"S. Maric , M. Maksimovic & M. Milos",https://doi.org/10.1080/10412905.2006.9699060,10.1080/10412905.2006.9699060,VOL. 18 178-180 (Mar/Apr 2006),Journal of Essential Oil Research,JESofboanhe2006Who
The In Vitro Action of Essential Oils on Different Organisms,"Laura Giamperi, Daniele Fraternale, Donata Ricci",https://doi.org/10.1080/10412905.2002.9699865,10.1080/10412905.2002.9699865,"VOL. 14, 312-318 (July/Aug 2002)",Journal of Essential Oil Research,JECsait2002Unk#JETvuit2002Unk#JEOvuit2002Unk#JERofit2002Unk#JELhyit2002Unk#JEMpiit2002Unk#JESofit2002Unk
"The influence of water stress on plant height,herbal and Essential Oil yield and Composition in Satureja hortensis L.","Zahra F. Baher, Mehdi Mirza, Mahlega Ghorbanli, Mohamad Bagher Rezaii",https://doi.org/10.1002/ffj.1097,10.1002/ffj.1097,"VOL. 17, 275–277 (July/August 2002)",Flavour and Fragrance Journal,JEShoir2002Aer
The Leaf Eseential Oils of the Australian Species of Desmos (Annonaceae),"Joseph J. Brophy, Robert J. Goldsack, Paul I. Forster.",https://doi.org/10.1080/10412905.2002.9699861,10.1080/10412905.2002.9699861,"VOL. 14, 298-301 (July/Aug 2002)",Journal of Essential Oil Research,JEDgoau2002Lea#JEDwaau2002Lea
The Leaf Essential Oil of Pitaviaster haplophyllus (F. Muell.) T.G. Hartley.,"Joseph J. Brophy, Robert J. Goldsack, Paul I. Forster.",https://doi.org/10.1080/10412905.2002.9699796,10.1080/10412905.2002.9699796,"VOL. 14, 130-131 (Mar/Apr 2002)",Journal of Essential Oil Research,JEPhaau2002Lea
The Leaf Essential Oils of Eucalyptus miniata and its Allies,"Brett F. Ireland, Robert J. Goldsack, Joseph J. Brophy, Christopher J. R. Fookes, John R Clarkson",https://doi.org/10.1080/10412905.2004.9698659,10.1080/10412905.2004.9698659,"VOL. 16, 89-94 (Mar/Apr 2004)",Journal of Essential Oil Research,JEEmiau2004lea#JEEgiau2004lea
The leaf essential oils of four Vietnamese species of Cinnamomum (Lauraceae),"Le C. Son, Do N. Dai, Tran H. Thai, Duong D. Huyen, Tran D. Thang & Isiaka A. Ogunwande",https://doi.org/10.1080/10412905.2013.775673,10.1080/10412905.2013.775673,"VOL. 25, 267-271 (Jul/Aug 2013)",Journal of Essential Oil Research,JECSevi2013lea#JECmavi2013lea#JECduvi2013lea#JECinvi2013lea
The Leaf Essential Oils of Juniperus communis L. Varieties in North America and the NMR and MS Data for Isoabienol.,"Robert P. Adams, P.S. Beauchamp, Vasu Dev, Radha M. Bathala.",https://doi.org/10.1080/10412905.2010.9700258,10.1080/10412905.2010.9700258,"VOL. 22, 23-28 (Jan/Feb 2010)",Journal of Essential Oil Research,JEJcomaisqucanoam2010Lea#JEJcomuboquchisbrcocanoam2010Lea#JEJcosweu2010Lea#JEJcoidnoam2010Lea#JEJconocanoam2010Lea
The Leaf Essential Oils of the Australian Members of the Genus Callistemon (Myrtaceae),"Joseph J. Brophy , Robert J. Goldsack , Paul I. Forster , Lyn A. Craven & Brendan J. Lepschi",https://doi.org/10.1080/10412905.1998.9700986,10.1080/10412905.1998.9700986,"VOL. 10, 595-606 (Nov/Dec 1998)",Journal of Essential Oil Research,JECpuau1998Lea#JECglau1998Lea#JECcoau1998Lea#JECfomau1998Lea#JECpinau1998Lea#JECgeau1998Lea#JECpoau1998Lea#JECflau1998Lea#JECmoau1998Lea#JECpauau1998Lea#JECpacau1998Lea#JECciau1998Lea#JECphau1998Lea#JECpeau1998Lea#JECpitau1998Lea#JEClifau1998Lea#JEClirau1998Lea#JECruau1998Lea#JECriau1998Lea#JECshau1998Lea#JECpalau1998Lea#JECchau1998Lea#JECfotau1998Lea#JECsuau1998Lea#JECreau1998Lea#JECsiau1998Lea#JECteau1998Lea#JECspau1998Lea#JECsaau1998Lea#JECviau1998Lea#JECkeau1998Lea#JECacau1998Lea
The Leaf Essential Oils of Viticipremna queenslandica (Lamiaceae),"Joseph J. Brophy, Robert J. Goldsack, Paul I. Forster",https://doi.org/10.1080/10412905.2008.9700040,10.1080/10412905.2008.9700040,"VOL. 20, 403-404 (Sep/Oct 2008)",Journal of Essential Oil Research,JEVquau2008Lea
The Leaf Oil of Australian Species of Neolitsea (Lauraceae).,"Joseph J. Brophy, Robert J. Goldsack, Christopher J.R. Fookes, Paul I. Forster.",https://doi.org/10.1080/10412905.2001.9712225,10.1080/10412905.2001.9712225,"VOL. 14, 191-195 (May/June 2002)",Journal of Essential Oil Research,JENDeau2002Leaso#JENauau2002Lea#JENBrau2002Lea#JENDeau2002Leano
